time(ms),Pos1_act(mm),Pos2_act(mm),Pos3_act(mm),Pos4_act(deg),Pos5_act(deg),Pos6_act(deg),Force_x(N),Force_y(N),Force_z(N),Torque_x(Nmm),Torque_y(Nmm),Torque_z(Nmm),vz_mms(mm/s),PID_error_chamber(N),P_AO_chamber(MPa),V_AO_chamber(V),P_AO_spindle(MPa),V_AO_spindle(V),P_AI_chamber(MPa),V_AI_chamber(V),P_AI_spindle(MPa),V_AI_spindle(V),RL_pressure(MPa),RL_confirm_flag,RL_episode_flag
8.3228,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.0610396,0.0295241,-0.0418704,0.000893993,0.00521633,0.0044412,-1.66667e-12,0,0.2,5,0,0,0.199359,4.98397,0.000244675,0.00407791,0,0,0
9.1011,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.044286,0.0161439,-0.0181228,0.000275891,0.00390052,0.00372878,-0.000107934,0,0.2,5,0,0,0.199359,4.98397,0.000244675,0.00407791,0,0,0
12.9516,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.0420746,0.0145723,-0.0151811,0.000224786,0.00371191,0.0036355,-0.000129646,0,0.2,5,0,0,0.199359,4.98397,0.000244675,0.00407791,0,0,0
13.7897,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0348536,0.00850853,-0.00771883,6.73459e-05,0.00310716,0.00328177,-0.00026661,0,0.2,5,0,0,0.199359,4.98397,0.000244675,0.00407791,0,0,0
17.2672,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0336727,0.00704718,-0.00742392,3.84907e-05,0.00301695,0.00320147,-0.000302901,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
18.2204,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.0315194,0.00280084,-0.00998827,-2.5314e-05,0.00288199,0.00297966,-0.000478715,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
19.3995,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.031234,0.00143251,-0.011908,-3.94693e-05,0.00287914,0.00291187,-0.000533626,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
20.8048,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0311498,8.82343e-05,-0.0143192,-5.02985e-05,0.00289587,0.00284703,-0.00060636,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
21.4628,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.0311053,-0.00266435,-0.0194939,-5.26775e-05,0.00296803,0.002714,-0.000697857,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
22.2608,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.0308744,-0.00415043,-0.0216259,-3.88844e-05,0.00301234,0.00263885,-0.000745117,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
22.9138,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.0308744,-0.00415043,-0.0216259,-3.88844e-05,0.00301234,0.00263885,-0.000800664,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
23.4702,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.0304831,-0.0057127,-0.023401,-1.50421e-05,0.00306068,0.00255757,-0.000848742,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
24.231,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.0299387,-0.00734633,-0.0248328,1.83896e-05,0.00311282,0.00247051,-0.000890486,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
24.8378,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.0299387,-0.00734633,-0.0248328,1.83896e-05,0.00311282,0.00247051,-0.00095018,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
25.4453,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.0292485,-0.00904665,-0.025935,6.09617e-05,0.00316853,0.002378,-0.000998472,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
26.0157,-253.739,366.684,443.264,70.858,-179.879,-107.74,-0.0284194,-0.0108091,-0.0267208,0.000112236,0.00322763,0.00228037,-0.00104833,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
26.5657,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0284194,-0.0108091,-0.0267208,0.000112236,0.00322763,0.00228037,-0.00109636,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
27.1224,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0274583,-0.0126293,-0.0272032,0.000171785,0.00328989,0.00217794,-0.00114393,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
27.6759,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0274583,-0.0126293,-0.0272032,0.000171785,0.00328989,0.00217794,-0.00119238,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
28.232,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0263718,-0.014503,-0.0273948,0.000239191,0.00335512,0.00207101,-0.00124226,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
28.799,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0263718,-0.014503,-0.0273948,0.000239191,0.00335512,0.00207101,-0.00129254,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
29.3435,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0251665,-0.016426,-0.0273083,0.000314048,0.00342314,0.00195989,-0.00134552,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
30.0588,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0251665,-0.016426,-0.0273083,0.000314048,0.00342314,0.00195989,-0.00139713,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
30.825,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0238734,-0.0183468,-0.0267022,0.000394662,0.00348455,0.00184484,-0.00146727,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
31.537,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0225471,-0.0201682,-0.0250927,0.000478113,0.0035212,0.00172615,-0.00154293,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
32.1565,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0212152,-0.0218453,-0.0222715,0.000562899,0.00352493,0.00160407,-0.00161536,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
32.7387,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0212152,-0.0218453,-0.0222715,0.000562899,0.00352493,0.00160407,-0.00168036,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
33.2959,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.019879,-0.0233827,-0.018294,0.00064888,0.00349717,0.00147887,-0.00174156,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
33.8728,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.019879,-0.0233827,-0.018294,0.00064888,0.00349717,0.00147887,-0.00180165,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
34.4195,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0185402,-0.024785,-0.0132143,0.000735922,0.00343932,0.00135081,-0.00186636,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
35.0225,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0172,-0.0260568,-0.00708511,0.000823894,0.00335274,0.00122013,-0.00192596,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
35.5616,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0172,-0.0260568,-0.00708511,0.000823894,0.00335274,0.00122013,-0.0019944,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
36.1789,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0158599,-0.0272023,4.1956e-05,0.000912671,0.00323875,0.00108707,-0.0020567,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
36.7572,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0158599,-0.0272023,4.1956e-05,0.000912671,0.00323875,0.00108707,-0.00212958,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
37.3058,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0145212,-0.0282261,0.00811668,0.00100213,0.00309867,0.00095187,-0.00219776,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
37.878,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0145212,-0.0282261,0.00811668,0.00100213,0.00309867,0.00095187,-0.00226406,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
38.426,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0131851,-0.0291325,0.0170901,0.00109216,0.00293376,0.000814748,-0.00233434,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
39.0002,-253.74,366.684,443.264,70.8581,-179.879,-107.74,-0.0118527,-0.0299256,0.0269144,0.00118265,0.00274526,0.000675921,-0.00240332,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
39.5491,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.0118527,-0.0299256,0.0269144,0.00118265,0.00274526,0.000675921,-0.00247515,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
40.1532,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.0104917,-0.0305967,0.0373092,0.00127147,0.00253917,0.0005385,-0.00254565,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
40.7623,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.0104917,-0.0305967,0.0373092,0.00127147,0.00253917,0.0005385,-0.00262437,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
41.307,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.00903798,-0.0311249,0.0477712,0.00135461,0.00232603,0.000408361,-0.00270493,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
41.8718,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.00903798,-0.0311249,0.0477712,0.00135461,0.00232603,0.000408361,-0.00277756,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
42.4574,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.00746339,-0.031503,0.0580534,0.00143022,0.00211115,0.000288217,-0.00285445,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
43.031,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.00577474,-0.0317371,0.0681536,0.00149855,0.00189482,0.000177748,-0.00293494,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
43.5732,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.00577474,-0.0317371,0.0681536,0.00149855,0.00189482,0.000177748,-0.00301495,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
44.2832,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.00397862,-0.0318333,0.07807,0.00155986,0.0016773,7.66417e-05,-0.00313916,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
46.9089,-253.74,366.683,443.264,70.8582,-179.879,-107.74,-0.00208144,-0.0317974,0.0878009,0.00161439,0.00145885,-1.5412e-05,-0.00328382,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
47.4701,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.00199141,-0.0313526,0.106702,0.00170407,0.00102019,-0.000173574,-0.00358387,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
48.031,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.00415516,-0.0309548,0.115869,0.0017397,0.000800436,-0.000240277,-0.00367008,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
48.5769,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.00415516,-0.0309548,0.115869,0.0017397,0.000800436,-0.000240277,-0.00375823,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
49.1379,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.00639615,-0.0304472,0.124848,0.00176949,0.000580705,-0.000299117,-0.00389785,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
50.2811,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.00869412,-0.0298304,0.133373,0.00179603,0.000364143,-0.00035086,-0.00405894,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
51.4771,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0110149,-0.0290999,0.140931,0.00182417,0.000156692,-0.000396728,-0.00422111,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
52.4794,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0133405,-0.0282566,0.147293,0.00185619,-3.89067e-05,-0.000437416,-0.00438837,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
53.5644,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0156686,-0.0273062,0.152505,0.00189187,-0.000222979,-0.000473108,-0.00455904,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
54.154,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0179966,-0.0262542,0.156612,0.00193103,-0.000395848,-0.000503988,-0.00473292,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
55.1361,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.0203225,-0.0251061,0.159658,0.00197348,-0.000557835,-0.000530235,-0.00491005,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
56.2442,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.022644,-0.0238672,0.161686,0.00201903,-0.000709254,-0.000552025,-0.00509057,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
57.326,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.0249591,-0.0225426,0.162738,0.00206751,-0.00085042,-0.00056953,-0.005274,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
58.4105,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.0272658,-0.0211373,0.162857,0.00211874,-0.000981642,-0.000582919,-0.00546101,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
59.5219,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.0295623,-0.0196562,0.162081,0.00217255,-0.00110322,-0.00059236,-0.00565151,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
60.1206,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.0317801,-0.0181558,0.160468,0.00222777,-0.00121307,-0.000601872,-0.0058441,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
61.1775,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.033787,-0.016742,0.15809,0.00228227,-0.00130678,-0.00061916,-0.00604021,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
62.3271,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0355235,-0.0154642,0.154999,0.00233502,-0.00138256,-0.000647728,-0.00623973,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
63.3888,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0369997,-0.0143178,0.151228,0.00238604,-0.00144113,-0.000687059,-0.00644358,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
64.4159,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0382254,-0.0132981,0.146812,0.00243537,-0.00148316,-0.000736646,-0.00664835,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
65.128,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0392104,-0.0124006,0.141782,0.00248302,-0.00150935,-0.000795997,-0.00685795,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
66.2112,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0399642,-0.0116209,0.13617,0.00252903,-0.00152035,-0.000864628,-0.00706985,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
67.357,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0404961,-0.0109546,0.130006,0.00257341,-0.00151681,-0.000942072,-0.00728527,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
68.6014,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0408152,-0.0103974,0.123321,0.00261621,-0.00149937,-0.00102787,-0.00750406,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
69.3672,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.0409304,-0.0099451,0.116144,0.00265744,-0.00146865,-0.00112158,-0.0077264,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
70.1195,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.0409244,-0.00951546,0.108812,0.00269772,-0.00143105,-0.00121552,-0.00795102,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
71.3784,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.0409497,-0.00895158,0.101956,0.00273821,-0.00139848,-0.00129514,-0.00817969,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
72.1217,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0410789,-0.00818166,0.0958718,0.00277945,-0.00137654,-0.00135373,-0.00841074,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
73.2374,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0413072,-0.00721542,0.0905316,0.00282137,-0.0013648,-0.00139217,-0.00864528,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
74.4676,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0416301,-0.0060623,0.0859081,0.0028639,-0.00136282,-0.00141128,-0.00888293,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
75.2285,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0420432,-0.00473156,0.0819746,0.00290696,-0.00137018,-0.00141189,-0.00912444,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
76.5598,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0425422,-0.00323218,0.078705,0.0029505,-0.00138648,-0.0013948,-0.00936832,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
77.1636,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0431228,-0.00157295,0.0760736,0.00299445,-0.00141129,-0.0013608,-0.00961631,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
78.1147,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.043781,0.00023758,0.0740551,0.00303876,-0.00144423,-0.00131066,-0.00986592,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
79.2278,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0445128,0.0021911,0.072625,0.00308335,-0.00148492,-0.00124511,-0.0101195,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
80.2389,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0453515,0.0042172,0.0719084,0.00312873,-0.00153683,-0.00116926,-0.010376,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
81.2161,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0463664,0.00618618,0.0721744,0.0031759,-0.00160712,-0.00109231,-0.0106361,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
82.2156,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0475863,0.00803633,0.0735293,0.00322529,-0.00169877,-0.00101873,-0.010899,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
83.213,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0490009,0.00977103,0.0759247,0.00327674,-0.00181077,-0.000948445,-0.0111651,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
84.2148,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0506006,0.0113936,0.079313,0.00333012,-0.00194212,-0.000881385,-0.0114345,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
85.5039,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0523757,0.0129074,0.0836478,0.00338529,-0.00209185,-0.000817472,-0.0117072,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
86.1208,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0543168,0.0143156,0.0888837,0.00344213,-0.00225903,-0.000756631,-0.0119826,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
87.1861,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0564149,0.0156216,0.0949766,0.0035005,-0.00244274,-0.000698786,-0.0122615,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
88.5682,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0586612,0.0168284,0.101883,0.00356029,-0.00264207,-0.000643864,-0.0125434,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
89.1533,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.061047,0.0179392,0.109562,0.00362137,-0.00285615,-0.000591791,-0.0128288,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
90.2216,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0634554,0.0189316,0.117529,0.00368346,-0.0030745,-0.000542483,-0.0131204,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
91.3427,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0656662,0.0197589,0.124883,0.00374616,-0.00327739,-0.000495849,-0.013408,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
92.4224,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0675774,0.0204018,0.1312,0.0038092,-0.00345566,-0.000451808,-0.0137026,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
93.4152,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0692,0.0208679,0.136519,0.00387252,-0.00361021,-0.00041029,-0.0140001,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
94.5286,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.070545,0.0211643,0.14088,0.00393605,-0.0037419,-0.000371226,-0.0143008,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
95.1195,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0716233,0.0212981,0.144318,0.0039997,-0.00385162,-0.000334546,-0.0146048,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
96.1615,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0724454,0.0212763,0.146872,0.00406342,-0.00394021,-0.000300183,-0.0149117,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
97.204,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0730216,0.0211056,0.148576,0.00412714,-0.0040085,-0.000268069,-0.0152217,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
99.477,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.073362,0.0207926,0.149467,0.00419079,-0.00405731,-0.000238137,-0.015535,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
100.059,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0734186,0.0197735,0.14928,0.00431346,-0.00410649,-0.00018456,-0.0160339,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
100.77,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0734186,0.0197735,0.14928,0.00431346,-0.00410649,-0.00018456,-0.0162209,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
101.336,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0732827,0.0191024,0.14926,0.00435985,-0.0041286,-0.000160797,-0.0164943,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
102.878,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0731158,0.0183432,0.149843,0.00438977,-0.00416043,-0.000138972,-0.0168192,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
103.429,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0729196,0.0175006,0.151002,0.00440392,-0.00420153,-0.000119023,-0.0171484,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
104.474,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0726955,0.0165789,0.15271,0.00440296,-0.00425146,-0.000100885,-0.0174796,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
106.554,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0724449,0.0155825,0.154941,0.00438755,-0.00430979,-8.44997e-05,-0.0178148,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
107.12,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0718697,0.0133823,0.160878,0.00431594,-0.00444996,-5.67425e-05,-0.0183735,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
107.772,-253.74,366.683,443.264,70.8582,-179.879,-107.74,0.0718697,0.0133823,0.160878,0.00431594,-0.00444996,-5.67425e-05,-0.0185678,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
109.074,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0715478,0.0121866,0.164534,0.00426099,-0.00453099,-4.52534e-05,-0.0190726,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
110.327,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0712048,0.0109324,0.168619,0.00419407,-0.00461879,-3.52805e-05,-0.0195025,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
110.92,-253.74,366.684,443.264,70.8581,-179.879,-107.74,0.0708689,0.00973026,0.172783,0.00411908,-0.0047086,-2.24216e-05,-0.0196846,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
111.458,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.070594,0.00879319,0.176367,0.00404306,-0.00479144,1.87747e-06,-0.0198947,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
112.566,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.0704049,0.00821751,0.179068,0.00396944,-0.00486315,4.1442e-05,-0.0202464,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
113.147,-253.739,366.684,443.264,70.858,-179.879,-107.74,0.070298,0.00798808,0.180922,0.00389819,-0.00492413,9.55705e-05,-0.0206061,0,0.2,5,0,0,0.199503,4.98759,0.000284156,0.00473593,0,0,0
