time_s,episode,step,success,residual_mpa,timing_accurate,episode_done,timestamp
30.26122677300009,2,1,1,0.048,1,0,18:13:05.481
30.365865110001323,2,2,1,0.0,1,0,18:13:05.586
30.46553212300205,2,3,1,-0.048,1,0,18:13:05.685
30.56774332599889,2,4,1,-0.096,1,0,18:13:05.788
30.666221915002097,2,5,1,-0.14400000000000002,1,0,18:13:05.886
30.767053605999536,2,6,1,-0.13623346090316774,1,0,18:13:05.987
30.86682761799966,2,7,1,-0.18423346090316772,1,0,18:13:06.087
30.965770236001845,2,8,1,-0.13623346090316774,1,0,18:13:06.186
31.06511346499974,2,9,1,-0.18307300806045534,1,0,18:13:06.285
31.16685337799936,2,10,1,-0.13507300806045536,1,0,18:13:06.387
31.26559205800004,2,11,1,-0.08707300806045536,1,0,18:13:06.485
31.36608320400046,2,12,1,-0.039073008060455355,1,0,18:13:06.586
31.466289675001462,2,13,1,0.008926991939544646,1,0,18:13:06.686
31.564937282000756,2,14,1,-0.039073008060455355,1,0,18:13:06.785
31.665807805999066,2,15,1,0.008926991939544646,1,0,18:13:06.886
31.765986062000593,2,16,1,-0.039073008060455355,1,0,18:13:06.986
31.866462122001394,2,17,1,0.008926991939544646,1,0,18:13:07.086
31.965689695000037,2,18,1,0.05692699193954465,1,0,18:13:07.186
32.065352800000255,2,19,1,0.008926991939544646,1,0,18:13:07.285
32.16629484399891,2,20,1,-0.039073008060455355,1,0,18:13:07.386
32.26556041100048,2,21,1,0.008926991939544646,1,0,18:13:07.485
32.36646306400144,2,22,1,0.05692699193954465,1,0,18:13:07.586
32.466869283998676,2,23,1,0.008926991939544646,1,0,18:13:07.687
32.5667963900014,2,24,1,-0.007619230449199675,1,0,18:13:07.787
32.66647346299942,2,25,1,0.040380769550800326,1,0,18:13:07.886
32.76605499300058,2,26,1,-0.007619230449199675,1,0,18:13:07.986
32.86653664299956,2,27,1,-0.03248209655284882,1,0,18:13:08.086
32.96531248199972,2,28,1,0.015517903447151184,1,0,18:13:08.185
33.06591090599977,2,29,1,-0.03248209655284882,1,0,18:13:08.286
33.1659427759987,2,30,1,0.015517903447151184,1,0,18:13:08.386
33.26772180300031,2,31,1,-0.03248209655284882,1,0,18:13:08.488
33.366451547000906,2,32,1,0.015517903447151184,1,0,18:13:08.586
33.46567688600044,2,33,1,-0.03248209655284882,1,0,18:13:08.686
33.565879169000254,2,34,1,0.015517903447151184,1,0,18:13:08.786
33.665753477002,2,35,1,-0.03248209655284882,1,0,18:13:08.886
33.7657040510021,2,36,1,0.015517903447151184,1,0,18:13:08.986
33.866860651000025,2,37,1,-0.03248209655284882,1,0,18:13:09.087
33.96613767500094,2,38,1,0.015517903447151184,1,0,18:13:09.186
34.06618044100105,2,39,1,-0.03248209655284882,1,0,18:13:09.286
34.16766389999975,2,40,1,0.015517903447151184,1,0,18:13:09.388
34.266526063998754,2,41,1,-0.03248209655284882,1,0,18:13:09.486
34.36562597000011,2,42,1,-0.08048209655284883,1,0,18:13:09.586
34.46561928799929,2,43,1,-0.032482096552848824,1,0,18:13:09.686
34.567500006000046,2,44,1,0.015517903447151177,1,0,18:13:09.787
34.66591211099876,2,45,1,0.06351790344715118,1,0,18:13:09.886
34.76586184900225,2,46,1,0.015517903447151177,1,0,18:13:09.986
34.86548640500041,2,47,1,0.06351790344715118,1,0,18:13:10.085
34.966020299001684,2,48,1,0.015517903447151177,1,0,18:13:10.186
35.06641898000089,2,49,1,-0.009373179823160174,1,0,18:13:10.286
35.16604968300089,2,50,1,-0.057373179823160175,1,0,18:13:10.386
35.26625867400071,2,51,1,-0.009373179823160174,1,0,18:13:10.486
35.366899005999585,2,52,1,0.012188938260078431,1,0,18:13:10.587
35.466652908999095,2,53,1,0.06018893826007843,1,0,18:13:10.687
35.566498724001576,2,54,1,0.10818893826007843,1,0,18:13:10.786
35.666158480999,2,55,1,0.12175638675689698,1,0,18:13:10.886
35.766419433999545,2,56,1,0.07375638675689698,1,0,18:13:10.986
35.865685844000836,2,57,1,0.025756386756896982,1,0,18:13:11.086
35.96537409699886,2,58,1,-0.02224361324310302,1,0,18:13:11.185
36.065258187001746,2,59,1,-0.07024361324310302,1,0,18:13:11.285
36.166666778000945,2,60,1,-0.02224361324310302,1,0,18:13:11.387
36.26577730200006,2,61,1,-0.07024361324310302,1,0,18:13:11.486
36.36670678000155,2,62,1,-0.11824361324310302,1,0,18:13:11.587
36.465544362999935,2,63,1,-0.15491456985473634,1,0,18:13:11.685
36.5661676560012,2,64,1,-0.10691456985473634,1,0,18:13:11.786
36.66617522500019,2,65,1,-0.05891456985473634,1,0,18:13:11.886
36.766290629999276,2,66,1,-0.010914569854736336,1,0,18:13:11.986
36.86594759500076,2,67,1,0.037085430145263665,1,0,18:13:12.086
36.96512181599974,2,68,1,-0.010914569854736336,1,0,18:13:12.185
37.06626528999914,2,69,1,0.037085430145263665,1,0,18:13:12.286
37.16659580800115,2,70,1,0.011750507354736331,1,0,18:13:12.386
37.2663572570018,2,71,1,0.05975050735473633,1,0,18:13:12.486
37.36582481300138,2,72,1,0.011750507354736331,1,0,18:13:12.586
37.46657326300192,2,73,1,0.05975050735473633,1,0,18:13:12.686
37.56528820500171,2,74,1,0.10775050735473633,1,0,18:13:12.785
37.66638698099996,2,75,1,0.05975050735473633,1,0,18:13:12.886
37.76498039899889,2,76,1,0.011750507354736331,1,0,18:13:12.985
37.86621746200035,2,77,1,-0.03624949264526367,1,0,18:13:13.086
37.966307726001105,2,78,1,0.011750507354736331,1,0,18:13:13.186
38.065121566000016,2,79,1,0.05975050735473633,1,0,18:13:13.285
38.16490033700029,2,80,1,0.10775050735473633,1,0,18:13:13.385
38.265015184999356,2,81,1,0.05975050735473633,1,0,18:13:13.485
38.3653004480002,2,82,1,0.011750507354736331,1,0,18:13:13.585
38.4646582130008,2,83,1,0.05975050735473633,1,0,18:13:13.685
38.565734081999835,2,84,1,0.10775050735473633,1,0,18:13:13.786
38.665114477000316,2,85,1,0.15575050735473633,1,0,18:13:13.885
