time_s,episode,step,send_success,error,sof_hex,residual,timing_accurate,episode_done,checksum_hex,packet_bytes,packet_size,timestamp
63.397476917998574,3,1,True,,0xBBBB,0.048,True,False,0xB23B,BBBB3D449BA60100B23B,10,17:50:56.670
63.50219750500037,3,2,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:50:56.775
63.6008940449974,3,3,True,,0xBBBB,-0.006267469376325607,True,False,0x0BA5,BBBBBBCD5F5801000BA5,10,17:50:56.874
63.70114052699864,3,4,True,,0xBBBB,0.013007499277591705,True,False,0xD78E,BBBB3C551D680100D78E,10,17:50:56.974
63.800584938999236,3,5,True,,0xBBBB,0.061007499277591706,True,False,0xF4AE,BBBB3D79E3000100F4AE,10,17:50:57.073
63.901743282996904,3,6,True,,0xBBBB,0.013007499277591705,True,False,0xD78E,BBBB3C551D680100D78E,10,17:50:57.175
64.00282005099871,3,7,True,,0xBBBB,0.061007499277591706,True,False,0xF4AE,BBBB3D79E3000100F4AE,10,17:50:57.276
64.10296148999987,3,8,True,,0xBBBB,0.013007499277591705,True,False,0xD78E,BBBB3C551D680100D78E,10,17:50:57.376
64.20095764899816,3,9,True,,0xBBBB,0.061007499277591706,True,False,0xF4AE,BBBB3D79E3000100F4AE,10,17:50:57.474
64.30130973300038,3,10,True,,0xBBBB,0.013007499277591705,True,False,0xD78E,BBBB3C551D680100D78E,10,17:50:57.574
64.40144306999719,3,11,True,,0xBBBB,0.061007499277591706,True,False,0xF4AE,BBBB3D79E3000100F4AE,10,17:50:57.674
64.50159177199748,3,12,True,,0xBBBB,0.013007499277591705,True,False,0xD78E,BBBB3C551D680100D78E,10,17:50:57.774
64.60126554599992,3,13,True,,0xBBBB,0.061007499277591706,True,False,0xF4AE,BBBB3D79E3000100F4AE,10,17:50:57.874
64.7012223219972,3,14,True,,0xBBBB,0.06525545716285706,True,False,0xB75B,BBBB3D85A4A70100B75B,10,17:50:57.974
64.80144226300035,3,15,True,,0xBBBB,0.04814504683017731,True,False,0x15A6,BBBB3D4533BE010015A6,10,17:50:58.074
64.90001336400019,3,16,True,,0xBBBB,0.09614504683017731,True,False,0xF863,BBBB3DC4E7B20100F863,10,17:50:58.173
65.00179023199962,3,17,True,,0xBBBB,0.14414504683017731,True,False,0x6E0E,BBBB3E139AC201006E0E,10,17:50:58.275
65.10044039499917,3,18,True,,0xBBBB,0.09614504683017731,True,False,0xF863,BBBB3DC4E7B20100F863,10,17:50:58.373
65.20221391099767,3,19,True,,0xBBBB,0.14414504683017731,True,False,0x6E0E,BBBB3E139AC201006E0E,10,17:50:58.475
65.30085289899944,3,20,True,,0xBBBB,0.1721444606781006,True,False,0xE7A1,BBBB3E3046A30100E7A1,10,17:50:58.574
