time_s,episode,step,send_success,error,sof_hex,residual,timing_accurate,episode_done,checksum_hex,packet_bytes,packet_size,timestamp
30.261254989000008,2,1,True,,0xBBBB,0.048,True,False,0xB23B,BBBB3D449BA60100B23B,10,18:13:05.481
30.365895561000798,2,2,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,18:13:05.586
30.46557598399886,2,3,True,,0xBBBB,-0.048,True,False,0x7224,BBBBBD449BA601007224,10,18:13:05.685
30.567778526001348,2,4,True,,0xBBBB,-0.096,True,False,0xAC25,BBBBBDC49BA60100AC25,10,18:13:05.788
30.666255996999098,2,5,True,,0xBBBB,-0.14400000000000002,True,False,0x9E44,BBBBBE1374BC01009E44,10,18:13:05.886
30.76708405699901,2,6,True,,0xBBBB,-0.13623346090316774,True,False,0x7647,BBBBBE0B80C901007647,10,18:13:05.987
30.86685527499867,2,7,True,,0xBBBB,-0.18423346090316772,True,False,0x1FC8,BBBBBE3CA7B201001FC8,10,18:13:06.087
30.96579677599948,2,8,True,,0xBBBB,-0.13623346090316774,True,False,0x7647,BBBBBE0B80C901007647,10,18:13:06.186
31.06514195999989,2,9,True,,0xBBBB,-0.18307300806045534,True,False,0x2085,BBBBBE3B777E01002085,10,18:13:06.285
31.166884666999977,2,10,True,,0xBBBB,-0.13507300806045536,True,False,0xA4D3,BBBBBE0A50940100A4D3,10,18:13:06.387
31.26561747999949,2,11,True,,0xBBBB,-0.08707300806045536,True,False,0x3422,BBBBBDB2535501003422,10,18:13:06.486
31.36611365399949,2,12,True,,0xBBBB,-0.039073008060455355,True,False,0x9888,BBBBBD200B0501009888,10,18:13:06.586
31.466314258999773,2,13,True,,0xBBBB,0.008926991939544646,True,False,0xF9B8,BBBB3C1242850100F9B8,10,18:13:06.686
31.564960469000653,2,14,True,,0xBBBB,-0.039073008060455355,True,False,0x9888,BBBBBD200B0501009888,10,18:13:06.785
31.66583127299964,2,15,True,,0xBBBB,0.008926991939544646,True,False,0xF9B8,BBBB3C1242850100F9B8,10,18:13:06.886
31.76601176300028,2,16,True,,0xBBBB,-0.039073008060455355,True,False,0x9888,BBBBBD200B0501009888,10,18:13:06.986
31.866491455999494,2,17,True,,0xBBBB,0.008926991939544646,True,False,0xF9B8,BBBB3C1242850100F9B8,10,18:13:07.086
31.965712043998792,2,18,True,,0xBBBB,0.05692699193954465,True,False,0x36E0,BBBB3D692C47010036E0,10,18:13:07.186
