time_s,episode,step,sof_hex,residual,timing_accurate,episode_done,checksum_hex,packet_bytes,packet_size,timestamp
0.29165671699956874,1,1,0xBBBB,0.048,True,False,0xB23B,BBBB3D449BA60100B23B,10,17:49:53.565
0.292652950000047,1,2,0xBBBB,0.096,False,False,0xFC3B,BBBB3DC49BA60000FC3B,10,17:49:53.566
0.30194953699901816,1,3,0xBBBB,0.14400000000000002,True,False,0x5E5B,BBBB3E1374BC01005E5B,10,17:49:53.575
0.40132275599899003,1,4,0xBBBB,0.192,True,False,0x813B,BBBB3E449BA60100813B,10,17:49:53.674
0.5024601949990029,1,5,0xBBBB,0.19999994039535524,True,False,0x29FA,BBBB3E4CCCC9010029FA,10,17:49:53.775
0.6018968309981574,1,6,0xBBBB,0.1999990463256836,True,False,0x3CBA,BBBB3E4CCC8D01003CBA,10,17:49:53.875
0.7017466549987148,1,7,0xBBBB,0.19999808073043823,True,False,0xC0EB,BBBB3E4CCC4C0100C0EB,10,17:49:53.975
0.8014470159978373,1,8,0xBBBB,0.19999890327453615,True,False,0xFFDB,BBBB3E4CCC830100FFDB,10,17:49:54.074
0.9023824699979741,1,9,0xBBBB,0.1999995231628418,True,False,0xF6BB,BBBB3E4CCCAD0100F6BB,10,17:49:54.175
1.0016604230004305,1,10,0xBBBB,0.1999998450279236,True,False,0xEB8B,BBBB3E4CCCC20100EB8B,10,17:49:54.275
1.1019974669980002,1,11,0xBBBB,0.19999839067459108,True,False,0xC97B,BBBB3E4CCC610100C97B,10,17:49:54.375
1.2015380279990495,1,12,0xBBBB,0.19999916553497316,True,False,0x3B3A,BBBB3E4CCC9501003B3A,10,17:49:54.474
1.301754104999418,1,13,0xBBBB,0.1999992609024048,True,False,0xF85B,BBBB3E4CCC9B0100F85B,10,17:49:54.575
1.4016841069969814,1,14,0xBBBB,0.19999908208847048,True,False,0xFC1B,BBBB3E4CCC8F0100FC1B,10,17:49:54.675
1.5017252990000998,1,15,0xBBBB,0.1999980926513672,True,False,0x00BA,BBBB3E4CCC4D010000BA,10,17:49:54.775
1.6023623859982763,1,16,0xBBBB,0.19999916553497316,True,False,0x3B3A,BBBB3E4CCC9501003B3A,10,17:49:54.875
1.7013699089984584,1,17,0xBBBB,0.19999910593032838,True,False,0xFA7B,BBBB3E4CCC910100FA7B,10,17:49:54.974
1.8018977619976795,1,18,0xBBBB,0.1999990224838257,True,False,0x3D5A,BBBB3E4CCC8B01003D5A,10,17:49:55.075
1.9020090749982046,1,19,0xBBBB,0.19999890327453615,True,False,0xFFDB,BBBB3E4CCC830100FFDB,10,17:49:55.175
2.0013644119972014,1,20,0xBBBB,0.19999929666519167,True,False,0xF94B,BBBB3E4CCC9E0100F94B,10,17:49:55.274
2.102128332997381,1,21,0xBBBB,0.19999996423721314,True,False,0x290A,BBBB3E4CCCCA0100290A,10,17:49:55.375
2.201205976998608,1,22,0xBBBB,0.19999918937683106,True,False,0x3BCA,BBBB3E4CCC9601003BCA,10,17:49:55.474
2.301536594997742,1,23,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,17:49:55.574
2.4019730939980946,1,24,0xBBBB,0.19999881982803347,True,False,0x0F4A,BBBB3E4CCC7E01000F4A,10,17:49:55.675
2.5012236679976922,1,25,0xBBBB,0.1999993681907654,True,False,0xF58B,BBBB3E4CCCA20100F58B,10,17:49:55.774
2.601345875998959,1,26,0xBBBB,0.19999994039535524,True,False,0x29FA,BBBB3E4CCCC9010029FA,10,17:49:55.874
2.7016365439994843,1,27,0xBBBB,0.19999978542327881,True,False,0x334A,BBBB3E4CCCBE0100334A,10,17:49:55.975
2.8023716879979474,1,28,0xBBBB,0.19999924898147584,True,False,0x380A,BBBB3E4CCC9A0100380A,10,17:49:56.075
2.9014733579970198,1,29,0xBBBB,0.19999881982803347,True,False,0x0F4A,BBBB3E4CCC7E01000F4A,10,17:49:56.174
3.0015273979988706,1,30,0xBBBB,0.19999839067459108,True,False,0xC97B,BBBB3E4CCC610100C97B,10,17:49:56.274
3.102104698999028,1,31,0xBBBB,0.19999836683273317,True,False,0x051A,BBBB3E4CCC5F0100051A,10,17:49:56.375
3.2017813109996496,1,32,0xBBBB,0.19999920129776003,True,False,0xFB9B,BBBB3E4CCC970100FB9B,10,17:49:56.475
3.301262084998598,1,33,0xBBBB,0.1999995231628418,True,False,0xF6BB,BBBB3E4CCCAD0100F6BB,10,17:49:56.574
3.4014890559992637,1,34,0xBBBB,0.19999969005584717,True,False,0x32AA,BBBB3E4CCCB8010032AA,10,17:49:56.674
3.501865768997959,1,35,0xBBBB,0.199998676776886,True,False,0x0D6A,BBBB3E4CCC7401000D6A,10,17:49:56.775
3.6011629969980277,1,36,0xBBBB,0.19999909400939941,True,False,0x3A2A,BBBB3E4CCC9001003A2A,10,17:49:56.874
3.701556472999073,1,37,0xBBBB,0.19999887943267824,True,False,0x3F8A,BBBB3E4CCC8201003F8A,10,17:49:56.974
3.802111982000497,1,38,0xBBBB,0.19999862909317018,True,False,0x0C7A,BBBB3E4CCC7101000C7A,10,17:49:57.075
3.901496930997382,1,39,0xBBBB,0.1999980926513672,True,False,0x00BA,BBBB3E4CCC4D010000BA,10,17:49:57.174
4.00210971100023,1,40,0xBBBB,0.19999918937683106,True,False,0x3BCA,BBBB3E4CCC9601003BCA,10,17:49:57.275
4.101137904999632,1,41,0xBBBB,0.19999855756759644,True,False,0x0AEA,BBBB3E4CCC6C01000AEA,10,17:49:57.374
4.201833936996991,1,42,0xBBBB,0.1999999761581421,True,False,0xE95B,BBBB3E4CCCCB0100E95B,10,17:49:57.475
4.302083536000282,1,43,0xBBBB,0.1999996304512024,True,False,0x316A,BBBB3E4CCCB40100316A,10,17:49:57.575
4.401330196997151,1,44,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,17:49:57.674
4.501709702999506,1,45,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,17:49:57.775
4.602017969998997,1,46,0xBBBB,0.19999972581863404,True,False,0xF20B,BBBB3E4CCCBA0100F20B,10,17:49:57.875
4.702096314998926,1,47,0xBBBB,0.19999901056289673,True,False,0xFD0B,BBBB3E4CCC8A0100FD0B,10,17:49:57.975
4.801511994999601,1,48,0xBBBB,0.19999940395355226,True,False,0x343A,BBBB3E4CCCA50100343A,10,17:49:58.074
4.901794278997841,1,49,0xBBBB,0.19999870061874392,True,False,0xCDCB,BBBB3E4CCC760100CDCB,10,17:49:58.175
5.002037730999291,1,50,0xBBBB,0.19999886751174928,True,False,0x3F7A,BBBB3E4CCC8101003F7A,10,17:49:58.275
5.101071232998947,1,51,0xBBBB,0.1999999523162842,True,False,0x290A,BBBB3E4CCCCA0100290A,10,17:49:58.374
5.200997879997885,1,52,0xBBBB,0.19999848604202272,True,False,0xC89B,BBBB3E4CCC670100C89B,10,17:49:58.474
5.301983057997859,1,53,0xBBBB,0.1999999761581421,True,False,0xE95B,BBBB3E4CCCCB0100E95B,10,17:49:58.575
5.401473328998691,1,54,0xBBBB,0.19999988079071046,True,False,0x2A3A,BBBB3E4CCCC501002A3A,10,17:49:58.674
5.502134438997018,1,55,0xBBBB,0.1999989986419678,True,False,0xFD0B,BBBB3E4CCC8A0100FD0B,10,17:49:58.775
5.601872510997055,1,56,0xBBBB,0.19999862909317018,True,False,0x0C7A,BBBB3E4CCC7101000C7A,10,17:49:58.875
5.70264006099751,1,57,0xBBBB,0.19999905824661257,True,False,0x3C4A,BBBB3E4CCC8E01003C4A,10,17:49:58.976
5.801718260998314,1,58,0xBBBB,0.19999821186065675,True,False,0x073A,BBBB3E4CCC550100073A,10,17:49:59.075
5.90181616100017,1,59,0xBBBB,0.19999940395355226,True,False,0x343A,BBBB3E4CCCA50100343A,10,17:49:59.175
6.001168701997813,1,60,0xBBBB,0.1999988317489624,True,False,0x0F4A,BBBB3E4CCC7E01000F4A,10,17:49:59.274
6.101254309000069,1,61,0xBBBB,0.19999884366989137,True,False,0xCF1B,BBBB3E4CCC7F0100CF1B,10,17:49:59.374
6.201179278999916,1,62,0xBBBB,0.19999916553497316,True,False,0x3B3A,BBBB3E4CCC9501003B3A,10,17:49:59.474
6.301428037997539,1,63,0xBBBB,0.1999992370605469,True,False,0x380A,BBBB3E4CCC9A0100380A,10,17:49:59.574
6.401267799999914,1,64,0xBBBB,0.1999994993209839,True,False,0xF75B,BBBB3E4CCCAB0100F75B,10,17:49:59.674
6.7449425919985515,1,65,0xBBBB,0.1999349355697632,True,False,0x8751,BBBB3E4CBBBE01008751,10,17:50:00.018
6.750339735997841,1,66,0xBBBB,0.1765729308128357,False,False,0x235A,BBBB3E34CF890000235A,10,17:50:00.023
6.755109973997605,1,67,0xBBBB,0.12857293081283572,False,False,0x5751,BBBB3E03A89F00005751,10,17:50:00.028
6.806853998998122,1,68,0xBBBB,0.08057293081283572,True,False,0xFA88,BBBB3DA5036C0100FA88,10,17:50:00.080
6.907716532998165,1,69,0xBBBB,0.032572930812835715,True,False,0x5175,BBBB3D056B3201005175,10,17:50:00.181
7.006724609997036,1,70,0xBBBB,-0.015427069187164286,True,False,0xA426,BBBBBC7CC1D10100A426,10,17:50:00.280
7.106772781997279,1,71,0xBBBB,-0.06342706918716429,True,False,0xEF81,BBBBBD81E60D0100EF81,10,17:50:00.380
7.206521189000341,1,72,0xBBBB,-0.046399036049842836,True,False,0x1B10,BBBBBD3E0CEA01001B10,10,17:50:00.479
7.3067291589977685,1,73,0xBBBB,0.0016009639501571651,True,False,0x70C1,BBBB3AD1D770010070C1,10,17:50:00.580
7.406737938999868,1,74,0xBBBB,0.049600963950157166,True,False,0x72F9,BBBB3D4B2A61010072F9,10,17:50:00.680
7.506587757998204,1,75,0xBBBB,0.09760096395015716,True,False,0x2EC7,BBBB3DC7E30401002EC7,10,17:50:00.779
7.606938485998398,1,76,0xBBBB,0.14560096395015715,True,False,0x367E,BBBB3E15186B0100367E,10,17:50:00.880
7.706780202999653,1,77,0xBBBB,0.16206732988357545,True,False,0x4F5B,BBBB3E25F4FA01004F5B,10,17:50:00.980
7.806519390000176,1,78,0xBBBB,0.11406732988357544,True,False,0x37D7,BBBB3DE99C22010037D7,10,17:50:01.079
7.90588925100019,1,79,0xBBBB,0.1612487316131592,True,False,0x78BF,BBBB3E251E63010078BF,10,17:50:01.179
8.007044005000353,1,80,0xBBBB,0.1132487316131592,True,False,0xB7F5,BBBB3DE7EEF30100B7F5,10,17:50:01.280
8.106848284998705,1,81,0xBBBB,0.0923553764820099,True,False,0x6832,BBBB3DBD24D101006832,10,17:50:01.380
8.207379206000041,1,82,0xBBBB,0.04435537648200989,True,False,0x2268,BBBB3D35ADFC01002268,10,17:50:01.480
8.306490369999665,1,83,0xBBBB,0.06689515113830567,True,False,0x7429,BBBB3D89005301007429,10,17:50:01.579
8.406827129998419,1,84,0xBBBB,0.07810539603233338,True,False,0x8F72,BBBB3D9FF5B901008F72,10,17:50:01.680
8.506450657998357,1,85,0xBBBB,0.11770586967468262,True,False,0x469A,BBBB3DF10FC60100469A,10,17:50:01.779
8.606849436997436,1,86,0xBBBB,0.1408759355545044,True,False,0x8850,BBBB3E1041C801008850,10,17:50:01.880
8.706875816998945,1,87,0xBBBB,0.0928759355545044,True,False,0x49B3,BBBB3DBE35BD010049B3,10,17:50:01.980
8.806799666999723,1,88,0xBBBB,0.04487593555450439,True,False,0x528E,BBBB3D37CFD40100528E,10,17:50:02.080
8.90680369599795,1,89,0xBBBB,-0.0031240644454956085,True,False,0xB95E,BBBBBB4CBD1B0100B95E,10,17:50:02.180
9.007349980998697,1,90,0xBBBB,0.04487593555450439,True,False,0x528E,BBBB3D37CFD40100528E,10,17:50:02.280
9.106513386999723,1,91,0xBBBB,-0.0031240644454956085,True,False,0xB95E,BBBBBB4CBD1B0100B95E,10,17:50:02.379
9.206243353997706,1,92,0xBBBB,0.017778927087783815,True,False,0x7C4A,BBBB3C91A51D01007C4A,10,17:50:02.479
9.305766309000319,1,93,0xBBBB,0.020535917580127717,True,False,0x9839,BBBB3CA83AF101009839,10,17:50:02.579
9.406364836999273,1,94,0xBBBB,0.0032029256224632256,True,False,0xB95C,BBBB3B51E82D0100B95C,10,17:50:02.679
9.506485082998552,1,95,0xBBBB,-0.04479707437753677,True,False,0x1807,BBBBBD377D2301001807,10,17:50:02.779
