time_s,episode,step,residual_mpa,timing_accurate,episode_done,sander_active,current_force,target_force,force_error,force_error_dot,force_error_int,pi_output
0.2955606150026142,1,1,0.048,1,0,1,-28.993618,-30.0,-1.006382,-52.495953,-66.558754,0.21245164
0.2965205220025382,1,2,0.096,0,0,1,-29.083202,-30.0,-0.91679764,-2.1476746,-66.57855,0.21529381
0.3013686680023966,1,3,0.14400000000000002,1,0,1,-29.096046,-30.0,-0.90395355,12.844085,-66.57945,0.21560341
0.40202147200034233,1,4,0.192,1,0,1,-29.54958,-30.0,-0.45042038,24.89662,-66.58599,0.2115979
0.5015992700027709,1,5,0.19999758005142212,1,0,1,-29.37601,-30.0,-0.6239891,-33.39386,-66.59059,0.21442921
0.6017095419992984,1,6,0.1999993920326233,1,0,1,-29.53309,-30.0,-0.4669094,17.822266,-66.59642,0.21379042
0.7017290200019488,1,7,0.19999872446060182,1,0,1,-29.232674,-30.0,-0.76732635,-48.215862,-66.60169,0.21805401
0.8014255490015785,1,8,0.19999864101409914,1,0,1,-29.361738,-30.0,-0.6382618,-33.571243,-66.608315,0.21752308
0.9020688550008344,1,9,0.1999992370605469,1,0,1,-29.360167,-30.0,-0.63983345,0.08583068,-66.61521,0.21904603
1.0014435520024563,1,10,0.1999989986419678,1,0,1,-29.278976,-30.0,-0.72102356,-18.064499,-66.62188,0.22111884
1.1020960770001693,1,11,0.1999987840652466,1,0,1,-29.209076,-30.0,-0.7909241,16.414642,-66.62967,0.22373034
1.2018512739996368,1,12,0.19999860525131227,1,0,1,-29.166407,-30.0,-0.83359337,-29.22058,-66.63761,0.22515158
1.301803424001264,1,13,0.1999992847442627,1,0,1,-28.973047,-30.0,-1.0269527,5.9204097,-66.64699,0.2295879
1.4012088519993995,1,14,0.19999910593032838,1,0,1,-29.16474,-30.0,-0.8352604,18.508911,-66.65635,0.22903135
1.5017717000009725,1,15,0.19999980926513672,1,0,1,-28.786003,-30.0,-1.2139969,43.741222,-66.66611,0.23577785
1.6022155370010296,1,16,0.19999873638153076,1,0,1,-29.07055,-30.0,-0.9294491,-36.413193,-66.676735,0.23301679
1.7015405070014822,1,17,0.1999989986419678,1,0,1,-28.74711,-30.0,-1.2528896,-8.630753,-66.688576,0.23937497
1.802195546002622,1,18,0.19999992847442627,1,0,1,-29.07539,-30.0,-0.92461014,45.909878,-66.699684,0.2380406
1.9012134910008172,1,19,0.19999934434890748,1,0,1,-28.959978,-30.0,-1.0400219,-60.825344,-66.7085,0.24029027
2.001553125002829,1,20,0.19999966621398926,1,0,1,-28.900978,-30.0,-1.0990219,32.873154,-66.71964,0.24380678
2.101744414001587,1,21,0.1999988079071045,1,0,1,-28.987783,-30.0,-1.0122166,-4.047394,-66.72987,0.24426983
2.202054434001184,1,22,0.19999871253967286,1,0,1,-29.108692,-30.0,-0.89130783,-27.397154,-66.739044,0.24436745
2.3014157220022753,1,23,0.19999901056289673,1,0,1,-29.215364,-30.0,-0.78463554,24.7097,-66.748055,0.2451637
2.401832180999918,1,24,0.19999912977218628,1,0,1,-29.766909,-30.0,-0.23309135,31.164167,-66.75244,0.23992631
2.5022106470023573,1,25,0.1999999761581421,1,0,1,-29.865997,-30.0,-0.13400269,62.25967,-66.75471,0.23962477
2.6015403660021548,1,26,0.1999987840652466,1,0,1,-30.004633,-30.0,0.00463295,-40.0486,-66.75441,0.23722793
2.7022529550013132,1,27,0.19999895095825196,1,0,1,-30.044533,-30.0,0.044532776,-12.062072,-66.75421,0.23685457
