time_s,episode,step,success,residual_mpa,timing_accurate,episode_done,timestamp
31.749792082999193,2,1,1,0.048,1,0,17:50:25.023
31.855346611999266,2,2,1,0.023784276843070985,1,0,17:50:25.128
31.954202693999832,2,3,1,-0.024215723156929016,1,0,17:50:25.227
32.05358874000012,2,4,1,-0.07221572315692902,1,0,17:50:25.326
32.1541257889985,2,5,1,-0.12021572315692902,1,0,17:50:25.427
32.25533779499892,2,6,1,-0.07221572315692902,1,0,17:50:25.528
32.355445173998305,2,7,1,-0.12021572315692902,1,0,17:50:25.628
32.45522401400012,2,8,1,-0.07221572315692902,1,0,17:50:25.728
32.554278167997836,2,9,1,-0.05630608201026917,1,0,17:50:25.827
32.65480851299799,2,10,1,-0.008306082010269167,1,0,17:50:25.928
32.75391043899799,2,11,1,0.039693917989730834,1,0,17:50:26.027
32.85512691499753,2,12,1,0.07489327788352966,1,0,17:50:26.128
32.95534520199726,2,13,1,0.12289327788352966,1,0,17:50:26.228
33.05369506599891,2,14,1,0.07489327788352966,1,0,17:50:26.327
33.1545760179979,2,15,1,0.02689327788352966,1,0,17:50:26.427
33.253385443997104,2,16,1,-0.02110672211647034,1,0,17:50:26.526
33.35477065899977,2,17,1,0.02689327788352966,1,0,17:50:26.628
33.453881524997996,2,18,1,0.07489327788352966,1,0,17:50:26.727
33.55387212599817,2,19,1,0.02689327788352966,1,0,17:50:26.827
33.65379456099981,2,20,1,0.033311793208122255,1,0,17:50:26.927
33.75301717500042,2,21,1,0.08131179320812226,1,0,17:50:27.026
33.85326451599758,2,22,1,0.12931179320812225,1,0,17:50:27.126
33.95359399199879,2,23,1,0.1752077341079712,1,0,17:50:27.226
34.05487751599867,2,24,1,0.1272077341079712,1,0,17:50:27.328
34.15361849599867,2,25,1,0.0792077341079712,1,0,17:50:27.427
34.25416671799758,2,26,1,0.031207734107971202,1,0,17:50:27.527
34.35401009099951,2,27,1,0.0792077341079712,1,0,17:50:27.627
34.45447561999754,2,28,1,0.11974613666534424,1,0,17:50:27.727
34.554218419998506,2,29,1,0.12232213020324707,1,0,17:50:27.827
34.654205946997536,2,30,1,0.17032213020324707,1,0,17:50:27.927
34.75354198399873,2,31,1,0.12232213020324707,1,0,17:50:28.026
34.854742813000485,2,32,1,0.08533740639686585,1,0,17:50:28.128
34.954106228000455,2,33,1,0.03733740639686585,1,0,17:50:28.227
35.054378990997066,2,34,1,0.07743320465087891,1,0,17:50:28.327
35.154084074998536,2,35,1,0.02943320465087891,1,0,17:50:28.427
35.254626709996955,2,36,1,0.07743320465087891,1,0,17:50:28.528
35.35330092000004,2,37,1,0.02943320465087891,1,0,17:50:28.626
35.454828332000034,2,38,1,0.07743320465087891,1,0,17:50:28.728
35.55404004899901,2,39,1,0.05873593091964722,1,0,17:50:28.827
35.6548626119984,2,40,1,0.10673593091964723,1,0,17:50:28.928
35.75410142799956,2,41,1,0.058735930919647225,1,0,17:50:29.027
35.85420992099898,2,42,1,0.010735930919647224,1,0,17:50:29.127
