time_s,episode,step,success,residual_mpa,timing_accurate,episode_done,timestamp
0.2971562550010276,1,1,1,0.048,1,0,18:12:35.517
0.29826673600109643,1,2,1,0.096,0,0,18:12:35.518
0.30098916000133613,1,3,1,0.14400000000000002,1,0,18:12:35.521
0.4014724379994732,1,4,1,0.192,1,0,18:12:35.621
0.5020073990017409,1,5,1,0.19999791383743287,1,0,18:12:35.722
0.6023216610010422,1,6,1,0.19999941587448122,1,0,18:12:35.822
0.7025261320013669,1,7,1,0.19999866485595705,1,0,18:12:35.922
0.8014178609992086,1,8,1,0.19999994039535524,1,0,18:12:36.021
0.9010596900006931,1,9,1,0.19999988079071046,1,0,18:12:36.121
1.0017150589992525,1,10,1,0.1999996304512024,1,0,18:12:36.222
1.1012012809987937,1,11,1,0.19999998807907104,1,0,18:12:36.321
1.2018239649987663,1,12,1,0.19999895095825196,1,0,18:12:36.422
1.3019328939990373,1,13,1,0.19999998807907104,1,0,18:12:36.522
1.4009721299989906,1,14,1,0.19999990463256836,1,0,18:12:36.621
1.5011894529998244,1,15,1,0.19999868869781495,1,0,18:12:36.721
1.6012142930012487,1,16,1,0.1999993920326233,1,0,18:12:36.821
1.7015274379991752,1,17,1,0.1999999523162842,1,0,18:12:36.921
1.8018802539991157,1,18,1,0.19999881982803347,1,0,18:12:37.022
1.9017201550013851,1,19,1,0.19999845027923585,1,0,18:12:37.122
2.001854229001765,1,20,1,0.19999912977218628,1,0,18:12:37.222
2.1018125810005586,1,21,1,0.19999933242797852,1,0,18:12:37.322
2.2008758439988014,1,22,1,0.19999917745590212,1,0,18:12:37.421
2.3016217289987253,1,23,1,0.1999988079071045,1,0,18:12:37.522
2.40184296499865,1,24,1,0.19999918937683106,1,0,18:12:37.622
2.5013420389987004,1,25,1,0.19999911785125735,1,0,18:12:37.721
2.601686754998809,1,26,1,0.19999918937683106,1,0,18:12:37.822
2.7023387730005197,1,27,1,0.19999914169311525,1,0,18:12:37.922
2.8021202870004345,1,28,1,0.1999992370605469,1,0,18:12:38.022
2.901518231999944,1,29,1,0.19999855756759644,1,0,18:12:38.121
3.0017551140008436,1,30,1,0.1999989986419678,1,0,18:12:38.222
3.101590826001484,1,31,1,0.19999893903732302,1,0,18:12:38.321
3.2018710090014793,1,32,1,0.19999898672103883,1,0,18:12:38.422
3.3011130679988128,1,33,1,0.19999998807907104,1,0,18:12:38.521
3.40130636899994,1,34,1,0.19999897480010986,1,0,18:12:38.621
3.5015116819995455,1,35,1,0.1999991536140442,1,0,18:12:38.721
3.602328248998674,1,36,1,0.19999996423721314,1,0,18:12:38.822
3.7013968210012536,1,37,1,0.1999992847442627,1,0,18:12:38.921
3.8018091449994245,1,38,1,0.1999993681907654,1,0,18:12:39.022
3.9015185850003036,1,39,1,0.19999994039535524,1,0,18:12:39.121
4.000953687002038,1,40,1,0.1999992370605469,1,0,18:12:39.221
4.101146709999739,1,41,1,0.1999986171722412,1,0,18:12:39.321
4.201452596000308,1,42,1,0.1999998450279236,1,0,18:12:39.421
4.301624667001306,1,43,1,0.19999864101409914,1,0,18:12:39.522
4.400958638001612,1,44,1,0.19999998807907104,1,0,18:12:39.621
4.501712069999485,1,45,1,0.1999989986419678,1,0,18:12:39.722
4.601041851001355,1,46,1,0.19999877214431763,1,0,18:12:39.821
4.701284601000225,1,47,1,0.19999974966049194,1,0,18:12:39.921
4.801741625000432,1,48,1,0.1999992370605469,1,0,18:12:40.022
4.900963850999688,1,49,1,0.19999912977218628,1,0,18:12:40.121
5.001366399999824,1,50,1,0.19999948740005494,1,0,18:12:40.221
5.101701900999615,1,51,1,0.19999901056289673,1,0,18:12:40.322
5.201972868999292,1,52,1,0.19999998807907104,1,0,18:12:40.422
5.301514131999284,1,53,1,0.19999988079071046,1,0,18:12:40.521
5.401209046001895,1,54,1,0.19999955892562868,1,0,18:12:40.621
5.50191079599972,1,55,1,0.1999990701675415,1,0,18:12:40.722
5.601131346000329,1,56,1,0.19999998807907104,1,0,18:12:40.821
5.701216256002226,1,57,1,0.19999996423721314,1,0,18:12:40.921
5.801821903998643,1,58,1,0.2,1,0,18:12:41.022
5.90131036800085,1,59,1,0.1999992609024048,1,0,18:12:41.121
6.001651458002016,1,60,1,0.19999998807907104,1,0,18:12:41.222
6.1024593690017355,1,61,1,0.19999918937683106,1,0,18:12:41.322
6.201753952998843,1,62,1,0.19999998807907104,1,0,18:12:41.422
6.301381820001552,1,63,1,0.1999990701675415,1,0,18:12:41.521
6.401566745000309,1,64,1,0.19999951124191284,1,0,18:12:41.621
6.745125479999842,1,65,1,0.1999939322471619,1,0,18:12:41.965
6.750487913999677,1,66,1,0.19846072196960451,0,0,18:12:41.970
6.755158079999092,1,67,1,0.15046072196960453,0,0,18:12:41.975
6.806321493000723,1,68,1,0.10246072196960453,1,0,18:12:42.026
6.90602451200175,1,69,1,0.054460721969604525,1,0,18:12:42.126
7.0063533110005665,1,70,1,0.006460721969604524,1,0,18:12:42.226
7.10588843000005,1,71,1,-0.04153927803039548,1,0,18:12:42.326
7.20741403500142,1,72,1,0.006460721969604524,1,0,18:12:42.427
7.305722177999996,1,73,1,0.05403339862823486,1,0,18:12:42.526
7.405477996999252,1,74,1,0.006033398628234862,1,0,18:12:42.625
7.506133375001809,1,75,1,0.05403339862823486,1,0,18:12:42.726
7.605961829001899,1,76,1,0.10203339862823486,1,0,18:12:42.826
7.706946021000476,1,77,1,0.15003339862823487,1,0,18:12:42.927
7.807522060000338,1,78,1,0.10203339862823486,1,0,18:12:43.027
7.906289483002183,1,79,1,0.15003339862823487,1,0,18:12:43.126
8.005583510999713,1,80,1,0.12073661088943483,1,0,18:12:43.225
8.106053391002206,1,81,1,0.1687366108894348,1,0,18:12:43.326
8.205913695001072,1,82,1,0.12073661088943481,1,0,18:12:43.426
8.306270991000929,1,83,1,0.07273661088943481,1,0,18:12:43.526
8.406133808999584,1,84,1,0.02473661088943481,1,0,18:12:43.626
8.506777455000702,1,85,1,0.07273661088943481,1,0,18:12:43.727
8.605815584000084,1,86,1,0.030252590775489807,1,0,18:12:43.826
8.706752006000897,1,87,1,-0.017747409224510194,1,0,18:12:43.927
8.806486035999114,1,88,1,-0.0657474092245102,1,0,18:12:44.026
8.905784815000516,1,89,1,-0.1137474092245102,1,0,18:12:44.126
9.00581022500046,1,90,1,-0.0657474092245102,1,0,18:12:44.226
9.105837590999727,1,91,1,-0.1137474092245102,1,0,18:12:44.326
9.207188594002218,1,92,1,-0.0657474092245102,1,0,18:12:44.427
9.305812145001255,1,93,1,-0.1137474092245102,1,0,18:12:44.526
9.406002102001366,1,94,1,-0.0657474092245102,1,0,18:12:44.626
9.50654573599968,1,95,1,-0.1072874665260315,1,0,18:12:44.726
9.606203220999305,1,96,1,-0.15398508310317993,1,0,18:12:44.826
9.706971745999908,1,97,1,-0.19041597843170166,1,0,18:12:44.927
9.807251100999565,1,98,1,-0.14241597843170167,1,0,18:12:45.027
9.906438693000382,1,99,1,-0.09441597843170167,1,0,18:12:45.126
10.007670966999285,1,100,1,-0.14241597843170167,1,0,18:12:45.228
10.106320778999361,1,101,1,-0.09441597843170167,1,0,18:12:45.326
10.206691208000848,1,102,1,-0.04641597843170167,1,0,18:12:45.427
10.307240711001214,1,103,1,0.00158402156829833,1,0,18:12:45.527
10.40775613200094,1,104,1,-0.04641597843170167,1,0,18:12:45.628
10.507836298998882,1,105,1,0.00158402156829833,1,0,18:12:45.728
10.60559130099864,1,106,1,-0.04641597843170167,1,0,18:12:45.825
10.706414862001111,1,107,1,0.00158402156829833,1,0,18:12:45.926
10.806644491000043,1,108,1,-0.04641597843170167,1,0,18:12:46.027
10.907291495001118,1,109,1,0.00158402156829833,1,0,18:12:46.127
11.006584130002011,1,110,1,0.04958402156829833,1,0,18:12:46.226
11.106397784002183,1,111,1,0.00158402156829833,1,0,18:12:46.326
11.206107513000461,1,112,1,-0.007160569727420806,1,0,18:12:46.426
11.305837077001343,1,113,1,-0.0017321808263659477,1,0,18:12:46.526
11.406649464999646,1,114,1,-0.04973218082636595,1,0,18:12:46.627
11.506773494998924,1,115,1,-0.0017321808263659477,1,0,18:12:46.727
11.606576253001549,1,116,1,-0.04973218082636595,1,0,18:12:46.826
11.706069473999378,1,117,1,-0.0017321808263659477,1,0,18:12:46.926
11.806068627000059,1,118,1,-0.04973218082636595,1,0,18:12:47.026
11.90617813100107,1,119,1,-0.09773218082636595,1,0,18:12:47.126
12.005768293001893,1,120,1,-0.04973218082636595,1,0,18:12:47.226
12.106972075001977,1,121,1,-0.08958707451820375,1,0,18:12:47.327
12.206237054000667,1,122,1,-0.041587074518203745,1,0,18:12:47.426
12.306575080001494,1,123,1,0.0064129254817962555,1,0,18:12:47.526
12.406390970001667,1,124,1,-0.041587074518203745,1,0,18:12:47.626
12.50580121999883,1,125,1,0.0064129254817962555,1,0,18:12:47.726
12.606747705001908,1,126,1,0.05441292548179626,1,0,18:12:47.827
12.70683206600006,1,127,1,0.023739470541477205,1,0,18:12:47.927
12.806666115000553,1,128,1,-0.024260529458522796,1,0,18:12:48.027
12.907994495999446,1,129,1,0.023739470541477205,1,0,18:12:48.128
13.00645490199895,1,130,1,-0.002203709073364736,1,0,18:12:48.226
13.10724382600165,1,131,1,-0.05020370907336474,1,0,18:12:48.327
13.20663200800118,1,132,1,-0.09820370907336473,1,0,18:12:48.427
13.306421360000968,1,133,1,-0.14510786533355713,1,0,18:12:48.526
13.405815967002127,1,134,1,-0.09710786533355713,1,0,18:12:48.626
13.507235978999233,1,135,1,-0.04910786533355713,1,0,18:12:48.727
13.60583914200106,1,136,1,-0.01712293326854706,1,0,18:12:48.826
13.707468119999248,1,137,1,0.03087706673145294,1,0,18:12:48.927
13.806153137000365,1,138,1,0.07887706673145295,1,0,18:12:49.026
13.907063308000943,1,139,1,0.03087706673145295,1,0,18:12:49.127
14.005732123001508,1,140,1,0.07887706673145295,1,0,18:12:49.226
14.106680287000927,1,141,1,0.03087706673145295,1,0,18:12:49.327
14.20698004299993,1,142,1,-0.017122933268547053,1,0,18:12:49.427
14.306260389999807,1,143,1,0.03087706673145295,1,0,18:12:49.526
14.406579422000505,1,144,1,-0.017122933268547053,1,0,18:12:49.626
14.50651236900012,1,145,1,-0.06512293326854705,1,0,18:12:49.726
14.605959218999487,1,146,1,-0.017122933268547053,1,0,18:12:49.826
14.706589744000667,1,147,1,0.03087706673145295,1,0,18:12:49.926
14.806117331001587,1,148,1,-0.017122933268547053,1,0,18:12:50.026
14.906898436001939,1,149,1,0.03087706673145295,1,0,18:12:50.127
15.005753869001637,1,150,1,-0.017122933268547053,1,0,18:12:50.226
15.107259650001652,1,151,1,-0.06512293326854705,1,0,18:12:50.327
15.206108936999954,1,152,1,-0.11312293326854705,1,0,18:12:50.426
15.305900246999954,1,153,1,-0.06512293326854705,1,0,18:12:50.526
15.407200134999584,1,154,1,-0.017122933268547053,1,0,18:12:50.627
15.507468603002053,1,155,1,0.026888832449913025,1,0,18:12:50.727
15.606843657002173,1,156,1,0.07488883244991303,1,0,18:12:50.827
15.707458819000749,1,157,1,0.026888832449913025,1,0,18:12:50.927
15.805773398999008,1,158,1,0.07036280632019043,1,0,18:12:51.026
15.906720727998618,1,159,1,0.02236280632019043,1,0,18:12:51.127
16.006643061999057,1,160,1,-0.025637193679809572,1,0,18:12:51.227
16.106602552001277,1,161,1,-0.07363719367980957,1,0,18:12:51.327
16.206243005999568,1,162,1,-0.06117197275161743,1,0,18:12:51.426
16.30573595399983,1,163,1,-0.013171972751617432,1,0,18:12:51.526
16.406228195999574,1,164,1,-0.06117197275161743,1,0,18:12:51.626
16.50681570099914,1,165,1,-0.10917197275161744,1,0,18:12:51.727
16.606713731001946,1,166,1,-0.15717197275161743,1,0,18:12:51.827
16.707346494000376,1,167,1,-0.10917197275161743,1,0,18:12:51.927
16.806668191002245,1,168,1,-0.061171972751617426,1,0,18:12:52.027
16.907309336002072,1,169,1,-0.013171972751617425,1,0,18:12:52.127
17.008963742999185,1,170,1,0.034828027248382576,1,0,18:12:52.229
17.107673908001743,1,171,1,0.029718327522277835,1,0,18:12:52.328
17.20687827200163,1,172,1,-0.018281672477722166,1,0,18:12:52.427
17.30658968699936,1,173,1,-0.021245701611042025,1,0,18:12:52.526
17.406263666001905,1,174,1,0.026754298388957976,1,0,18:12:52.626
17.50558480499967,1,175,1,0.018744155764579773,1,0,18:12:52.725
17.607747938000102,1,176,1,-0.029255844235420228,1,0,18:12:52.828
17.706515374000446,1,177,1,0.018744155764579773,1,0,18:12:52.926
17.80626897199909,1,178,1,-0.029255844235420228,1,0,18:12:53.026
17.90573258999939,1,179,1,0.018744155764579773,1,0,18:12:53.126
18.00677099600216,1,180,1,0.052715939283370976,1,0,18:12:53.227
18.107330566999735,1,181,1,0.10071593928337097,1,0,18:12:53.327
18.206320938999852,1,182,1,0.05271593928337097,1,0,18:12:53.426
