time_s,episode,step,residual_mpa,timing_accurate,episode_done,sander_active,current_force,target_force,force_error,force_error_dot,force_error_int,pi_output
0.29071713099983754,1,1,0.048,1,0,1,-28.586407,-30.0,-1.4135933,1.6956328,-100.0,0.18907538
0.2917242499970598,1,2,0.096,0,0,1,-28.423553,-30.0,-1.5764465,1.1901855,-100.0,0.22415319
0.30119480099892826,1,3,0.14400000000000002,1,0,1,-28.433895,-30.0,-1.5661049,5.53894,-100.0,0.22660016
0.4013672469991434,1,4,0.192,1,0,1,-28.505888,-30.0,-1.494112,9.4127655,-100.0,0.2257411
0.5013729099991906,1,5,0.2,1,0,1,-28.450272,-30.0,-1.5497284,-2.0427704,-100.0,0.22947723
0.601961891999963,1,6,0.2,1,0,1,-28.283031,-30.0,-1.7169685,-10.515212,-100.0,0.23435628
0.7018599989969516,1,7,0.2,1,0,1,-28.251478,-30.0,-1.7485218,4.306793,-100.0,0.23777834
0.8018483419982658,1,8,0.2,1,0,1,-28.469051,-30.0,-1.5309486,2.933502,-100.0,0.23828097
0.9014930619996449,1,9,0.2,1,0,1,-28.45616,-30.0,-1.5438404,0.0,-100.0,0.2408996
1.0018088229990099,1,10,0.2,1,0,1,-28.531178,-30.0,-1.4688225,-3.7288663,-100.0,0.2430062
1.1019689770000696,1,11,0.2,1,0,1,-28.542433,-30.0,-1.4575672,3.1833646,-100.0,0.2453125
1.201904518999072,1,12,0.2,1,0,1,-28.547012,-30.0,-1.4529877,2.0656586,-100.0,0.24805836
1.3022468199997093,1,13,0.2,1,0,1,-28.584518,-30.0,-1.4154816,-1.0318756,-100.0,0.25017235
1.4015842369990423,1,14,0.2,1,0,1,-28.673769,-30.0,-1.326231,-0.32806394,-100.0,0.25168008
1.5018530649977038,1,15,0.2,1,0,1,-28.661203,-30.0,-1.3387966,-3.2100675,-100.0,0.254369
1.60098654399917,1,16,0.2,1,0,1,-28.603619,-30.0,-1.3963814,-2.6969907,-100.0,0.2575914
1.7012344189970463,1,17,0.2,1,0,1,-28.590263,-30.0,-1.4097366,0.21743773,-100.0,0.26024702
1.8021497019981325,1,18,0.2,1,0,1,-28.563726,-30.0,-1.4362736,-2.155304,-100.0,0.26329038
1.9017759849994036,1,19,0.2,1,0,1,-28.497562,-30.0,-1.5024376,0.5226135,-100.0,0.26665816
2.00188864699885,1,20,0.2,1,0,1,-28.50228,-30.0,-1.4977207,7.022857,-100.0,0.2692791
2.101639806998719,1,21,0.2,1,0,1,-28.70658,-30.0,-1.2934208,1.4362334,-100.0,0.26948163
2.2018714789992373,1,22,0.2,1,0,1,-28.726223,-30.0,-1.273777,-2.204895,-100.0,0.27147177
2.3012541539974336,1,23,0.2,1,0,1,-28.789938,-30.0,-1.210062,3.0727384,-100.0,0.27300683
2.401227131998894,1,24,0.2,1,0,1,-28.881826,-30.0,-1.1181736,3.7574766,-100.0,0.27421185
2.5014582449985028,1,25,0.2,1,0,1,-28.818895,-30.0,-1.1811047,-3.3473966,-100.0,0.27726424
2.6015804059970833,1,26,0.2,1,0,1,-28.667322,-30.0,-1.3326778,5.266189,-100.0,0.2811407
2.7020067969970114,1,27,0.2,1,0,1,-28.874804,-30.0,-1.1251965,1.7757415,-100.0,0.2810507
2.8011813429984613,1,28,0.2,1,0,1,-28.90106,-30.0,-1.0989399,1.6899108,-100.0,0.28270242
2.901574768999126,1,29,0.2,1,0,1,-28.884975,-30.0,-1.1150246,4.7454834,-100.0,0.28514838
3.0018768419977278,1,30,0.2,1,0,1,-28.802122,-30.0,-1.1978779,-4.66156,-100.0,0.2885029
3.1012181709993456,1,31,0.2,1,0,1,-28.937052,-30.0,-1.0629482,-8.886337,-100.0,0.2885733
3.201287809999485,1,32,0.2,1,0,1,-28.88081,-30.0,-1.1191902,-2.161026,-100.0,0.29125422
3.301682073997654,1,33,0.2,1,0,1,-29.187681,-30.0,-0.8123188,3.278732,-100.0,0.28950748
3.4019383319973713,1,34,0.2,1,0,1,-29.029388,-30.0,-0.9706116,-2.1896362,-100.0,0.29319718
3.5012547970000014,1,35,0.2,1,0,1,-29.10434,-30.0,-0.8956604,-5.3615565,-100.0,0.29395774
3.6016241979996266,1,36,0.2,1,0,1,-29.111063,-30.0,-0.888937,2.456665,-100.0,0.29552436
