time_s,episode,step,residual_mpa,timing_accurate,episode_done,sander_active,current_force,target_force,force_error,force_error_dot,force_error_int,pi_output
0.29215789799854974,1,1,0.048,1,0,1,-28.918043,-30.0,-1.0819569,-14.486312,-66.4641,0.2129584
0.2931613889995788,1,2,0.096,0,0,1,-29.56379,-30.0,-0.43621063,70.19997,-66.48205,0.21002835
0.30136643899822957,1,3,0.14400000000000002,1,0,1,-29.586998,-30.0,-0.413002,23.208616,-66.48246,0.20929682
0.4017465830002038,1,4,0.192,1,0,1,-29.61546,-30.0,-0.38454056,62.314983,-66.48669,0.21043889
0.5014475819989457,1,5,0.19999935626983645,1,0,1,-29.672577,-30.0,-0.3274231,-62.95776,-66.48928,0.20921665
0.6021814060004544,1,6,0.1999999523162842,1,0,1,-29.559746,-30.0,-0.4402542,-98.05297,-66.4923,0.21073568
0.7020771249990503,1,7,0.19999839067459108,1,0,1,-29.7234,-30.0,-0.27659988,-5.7392116,-66.49607,0.21027988
0.8015328379988205,1,8,0.1999999523162842,1,0,1,-29.537085,-30.0,-0.46291542,47.98698,-66.50008,0.21402952
0.9017006610010867,1,9,0.1999988555908203,1,0,1,-29.337757,-30.0,-0.6622429,-40.903088,-66.50529,0.21623835
1.0008468339983665,1,10,0.1999992609024048,1,0,1,-29.005285,-30.0,-0.99471474,11.735915,-66.51338,0.22230378
1.1012169210007414,1,11,0.19999881982803347,1,0,1,-29.212984,-30.0,-0.7870159,27.164457,-66.52215,0.22114488
1.2015735969980597,1,12,0.19999920129776003,1,0,1,-29.181133,-30.0,-0.8188667,12.250899,-66.53008,0.22294128
1.3010052850004286,1,13,0.1999999761581421,1,0,1,-29.219568,-30.0,-0.78043175,53.62701,-66.53793,0.22446394
1.401181209999777,1,14,0.2,1,0,1,-29.276402,-30.0,-0.7235985,-133.3847,-66.544426,0.22289547
1.5011462119982752,1,15,0.19999996423721314,1,0,1,-29.248482,-30.0,-0.75151825,56.39076,-66.55321,0.22647928
1.6013626450003358,1,16,0.19999998807907104,1,0,1,-29.201845,-30.0,-0.79815483,69.675446,-66.56225,0.22878371
1.7018961620015034,1,17,0.1999988079071045,1,0,1,-29.109268,-30.0,-0.8907318,-17.377853,-66.57025,0.23103084
1.8024369419981667,1,18,0.19999916553497316,1,0,1,-29.10605,-30.0,-0.8939495,16.483307,-66.57957,0.23270126
1.9017579999999725,1,19,0.1999999761581421,1,0,1,-29.169792,-30.0,-0.8302078,57.68394,-66.588326,0.23419291
2.0019392329995753,1,20,0.1999991536140442,1,0,1,-29.297096,-30.0,-0.70290375,-12.403487,-66.59425,0.23294057
2.101020312999026,1,21,0.1999999761581421,1,0,1,-29.81555,-30.0,-0.18445015,59.59701,-66.59904,0.22857322
2.2009872700000415,1,22,0.19999911785125735,1,0,1,-30.325006,-30.0,0.32500648,-47.840115,-66.59745,0.22150816
2.301025467000727,1,23,0.19999872446060182,1,0,1,-30.14201,-30.0,0.14200974,-15.018462,-66.595604,0.22401954
2.4018833299996913,1,24,0.19999862909317018,1,0,1,-30.24797,-30.0,0.24797058,-10.366439,-66.593544,0.22230108
