time_s,episode,step,send_success,error,sof_hex,residual,timing_accurate,episode_done,checksum_hex,packet_bytes,packet_size,timestamp
0.29513921800025855,1,1,True,,0xBBBB,0.048,True,False,0xB23B,BBBB3D449BA60100B23B,10,18:04:10.428
0.2961966289985867,1,2,True,,0xBBBB,0.096,False,False,0xFC3B,BBBB3DC49BA60000FC3B,10,18:04:10.429
0.3012688499984506,1,3,True,,0xBBBB,0.14400000000000002,True,False,0x5E5B,BBBB3E1374BC01005E5B,10,18:04:10.434
0.4021047999995062,1,4,True,,0xBBBB,0.192,True,False,0x813B,BBBB3E449BA60100813B,10,18:04:10.535
0.5014268499980972,1,5,True,,0xBBBB,0.2,True,False,0xE8BB,BBBB3E4CCCCD0100E8BB,10,18:04:10.634
0.6025008219985466,1,6,True,,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,18:04:10.735
0.7021444259989948,1,7,True,,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,18:04:10.835
0.8013309829984792,1,8,True,,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,18:04:10.934
0.90178531499987,1,9,True,,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,18:04:11.035
1.0016580009978497,1,10,True,,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,18:04:11.135
1.1019117469986668,1,11,True,,0xBBBB,0.2,True,False,0xE8BB,BBBB3E4CCCCD0100E8BB,10,18:04:11.235
1.2013547629976529,1,12,True,,0xBBBB,0.2,True,False,0xE8BB,BBBB3E4CCCCD0100E8BB,10,18:04:11.334
1.3016786299995147,1,13,True,,0xBBBB,0.19999929666519167,True,False,0xF94B,BBBB3E4CCC9E0100F94B,10,18:04:11.435
1.402010319998226,1,14,True,,0xBBBB,0.19999996423721314,True,False,0x290A,BBBB3E4CCCCA0100290A,10,18:04:11.535
1.5013983009994263,1,15,True,,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,18:04:11.634
1.6026784469977429,1,16,True,,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,18:04:11.736
1.7024304459991981,1,17,True,,0xBBBB,0.1999997138977051,True,False,0xF20B,BBBB3E4CCCBA0100F20B,10,18:04:11.835
1.801960346998385,1,18,True,,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,18:04:11.935
1.9011589159999858,1,19,True,,0xBBBB,0.2,True,False,0xE8BB,BBBB3E4CCCCD0100E8BB,10,18:04:12.034
2.0016283339973597,1,20,True,,0xBBBB,0.19999946355819703,True,False,0x37FA,BBBB3E4CCCA9010037FA,10,18:04:12.135
2.1016870789972018,1,21,True,,0xBBBB,0.19999991655349733,True,False,0xEA9B,BBBB3E4CCCC70100EA9B,10,18:04:12.235
2.201801699000498,1,22,True,,0xBBBB,0.19999929666519167,True,False,0xF94B,BBBB3E4CCC9E0100F94B,10,18:04:12.335
2.3019311249991006,1,23,True,,0xBBBB,0.1999998450279236,True,False,0xEB8B,BBBB3E4CCCC20100EB8B,10,18:04:12.435
2.4013431319981464,1,24,True,,0xBBBB,0.19999948740005494,True,False,0x370A,BBBB3E4CCCAA0100370A,10,18:04:12.534
2.5010554599975876,1,25,True,,0xBBBB,0.19999870061874392,True,False,0xCDCB,BBBB3E4CCC760100CDCB,10,18:04:12.634
2.6013756949978415,1,26,True,,0xBBBB,0.1999999761581421,True,False,0xE95B,BBBB3E4CCCCB0100E95B,10,18:04:12.734
2.701562391997868,1,27,True,,0xBBBB,0.19999951124191284,True,False,0x36EA,BBBB3E4CCCAC010036EA,10,18:04:12.835
2.802944786999433,1,28,True,,0xBBBB,0.19999998807907104,True,False,0x28EA,BBBB3E4CCCCC010028EA,10,18:04:12.936
