time_s,episode,attempt,send_success,error,sof_hex,residual,timing_accurate,episode_done,checksum_hex,packet_bytes,packet_size,timestamp
30.191497250001703,1,19,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.661
30.20176004699897,1,20,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.671
30.211930374000076,1,21,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.681
30.22213338599977,1,22,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.691
30.23243110399926,1,23,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.702
30.242614280999987,1,24,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.712
30.252859757001715,1,25,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.722
30.26304293499925,1,26,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.732
30.27332808099891,1,27,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.743
30.28358780400231,1,28,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.753
30.293770422998932,1,29,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.763
30.30390191799961,1,30,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.773
30.314048778000142,1,31,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.783
30.324359066999023,1,32,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.794
30.33463219999976,1,33,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.804
30.34484303499994,1,34,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.814
30.355046046999632,1,35,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.824
30.36534236800071,1,36,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.835
30.375632822000625,1,37,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.845
30.38594338999974,1,38,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.855
30.396139698001207,1,39,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.865
30.406459206002182,1,40,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.876
30.416719767999894,1,41,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.886
30.426926971002104,1,42,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.896
30.43709226899955,1,43,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.906
30.44729639900106,1,44,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.916
30.45751282100173,1,45,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.927
30.467680632998963,1,46,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.937
30.477853473999858,1,47,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.947
30.4881073309989,1,48,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.957
30.49840057899928,1,49,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.968
30.508558053999877,1,50,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.978
30.518800737001584,1,51,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.988
30.529015482999966,1,52,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:02.998
30.539217098001245,1,53,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.008
30.549475145999168,1,54,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.019
30.55972900300185,1,55,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.029
30.570003254000767,1,56,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.039
30.580213250999805,1,57,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.049
30.590420174001338,1,58,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.060
30.60068017800222,1,59,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.070
30.610875926999142,1,60,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.080
30.62112140300087,1,61,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.090
30.631464377998782,1,62,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.101
30.641740864000894,1,63,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.111
30.65202209900235,1,64,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.121
30.662225390999083,1,65,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.131
30.672412759002327,1,66,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.142
30.682588113999373,1,67,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.152
30.692779673001496,1,68,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.162
30.70306537700162,1,69,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.172
30.713242968002305,1,70,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.182
30.723533700998814,1,71,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.193
30.73380152699974,1,72,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.203
30.74408723200031,1,73,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.213
30.754379640999105,1,74,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.224
30.764552762000676,1,75,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.234
30.774826454002323,1,76,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.244
30.785132831999363,1,77,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.254
30.795368809998763,1,78,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.265
30.80564892700204,1,79,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.275
30.815929882999626,1,80,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.285
30.826186812999367,1,81,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.295
30.836602144001517,1,82,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.306
30.846847061002336,1,83,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.316
30.857147014001384,1,84,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.326
30.867465125000308,1,85,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.337
30.87765277300059,1,86,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.347
30.887908027001686,1,87,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.357
30.898081985000317,1,88,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.367
30.90838612800144,1,89,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.378
30.91856120400189,1,90,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.388
30.92872119399908,1,91,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.398
30.93892811800106,1,92,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.408
30.9492043249993,1,93,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.418
30.95935314000235,1,94,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.429
30.96962878799968,1,95,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.439
30.97979548299918,1,96,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.449
30.990032577999955,1,97,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.459
31.00035320399911,1,98,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.470
31.010578845001874,1,99,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.480
31.02086315300039,1,100,True,,0xBBBB,0.0,True,True,0x97C1,BBBB00000000010197C1,10,17:12:03.490
31.53694779700163,1,101,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.006
31.547142708001047,1,102,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.016
31.55742170799931,1,103,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.027
31.56761159099915,1,104,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.037
31.57780063500104,1,105,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.047
31.58799750199978,1,106,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.057
31.598244654000155,1,107,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.067
31.60853566700098,1,108,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.078
31.618816623002203,1,109,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.088
31.62900427099885,1,110,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,17:12:04.098
