time_s,episode,step,residual_mpa,timing_accurate,episode_done,sander_active,current_force,target_force,force_error,force_error_dot,force_error_int,pi_output
0.29973130199869047,1,1,0.048,1,0,1,-28.90177,-30.0,-1.0982304,-39.823532,-66.66356,0.2140186
0.3007540699982201,1,2,0.096,0,0,1,-28.579927,-30.0,-1.4200726,-45.135494,-66.68718,0.22194079
0.30125665399827994,1,3,0.14400000000000002,1,0,1,-28.579927,-30.0,-1.4200726,-45.135494,-66.68718,0.22194079
0.4021234589999949,1,4,0.192,1,0,1,-28.530022,-30.0,-1.4699783,49.703594,-66.7023,0.22610022
0.501464354001655,1,5,0.19999797344207765,1,0,1,-28.744448,-30.0,-1.2555523,-36.50856,-66.715126,0.22515911
0.6024934730012319,1,6,0.19999895095825196,1,0,1,-28.273535,-30.0,-1.7264652,-35.051346,-66.73079,0.2334881
0.7021081489983771,1,7,0.19999831914901733,1,0,1,-28.587187,-30.0,-1.4128132,-5.12886,-66.74636,0.2326666
0.8013965229984024,1,8,0.19999917745590212,1,0,1,-28.69825,-30.0,-1.3017502,23.176191,-66.75992,0.23452489
0.9020957069988071,1,9,0.19999905824661257,1,0,1,-28.684052,-30.0,-1.3159485,-47.286983,-66.77245,0.23634318
1.0012133870004618,1,10,0.19999989271163943,1,0,1,-28.783182,-30.0,-1.2168179,41.6069,-66.78581,0.23828366
1.1011334130016621,1,11,0.1999992609024048,1,0,1,-28.920086,-30.0,-1.0799141,33.52356,-66.797264,0.23895702
1.201354598000762,1,12,0.19999917745590212,1,0,1,-29.325031,-30.0,-0.6749687,21.547316,-66.805466,0.23572277
1.301573267999629,1,13,0.199999475479126,1,0,1,-29.4958,-30.0,-0.5042,26.945112,-66.81148,0.23509406
1.4020824819999689,1,14,0.19999996423721314,1,0,1,-30.18532,-30.0,0.1853199,53.638454,-66.812836,0.22753121
1.5013702969990845,1,15,0.2,1,0,1,-29.463634,-30.0,-0.5363655,-145.27702,-66.81308,0.23481174
1.601601260001189,1,16,0.1999999761581421,1,0,1,-29.790522,-30.0,-0.20947838,58.427807,-66.818375,0.23304878
1.7017137709990493,1,17,0.19999896287918092,1,0,1,-30.2286,-30.0,0.22859955,-16.004562,-66.816826,0.22762993
1.8013734250016569,1,18,0.19999967813491823,1,0,1,-29.843243,-30.0,-0.15675735,-73.423386,-66.81539,0.231611
1.902184357000806,1,19,0.19999881982803347,1,0,1,-29.941492,-30.0,-0.05850792,-44.64912,-66.816216,0.23025315
2.002125334998709,1,20,0.19999998807907104,1,0,1,-28.99393,-30.0,-1.0060692,62.606808,-66.82438,0.24351634
2.1012734659998387,1,21,0.19999998807907104,1,0,1,-29.49977,-30.0,-0.5002308,108.53385,-66.83326,0.23922779
2.201320603999193,1,22,0.1999999761581421,1,0,1,-29.092457,-30.0,-0.9075432,-106.42242,-66.838905,0.2440493
2.301520557000913,1,23,0.19999824762344362,1,0,1,-29.164244,-30.0,-0.8357563,-29.022215,-66.84764,0.24462263
2.40179063100004,1,24,0.1999988317489624,1,0,1,-29.621658,-30.0,-0.37834167,-46.903606,-66.853714,0.24007902
2.501566222999827,1,25,0.19999800920486452,1,0,1,-29.305069,-30.0,-0.69493103,-18.827438,-66.85997,0.24560599
2.601921224999387,1,26,0.19999929666519167,1,0,1,-29.184296,-30.0,-0.81570435,-56.114193,-66.867645,0.2479671
2.7014113029981672,1,27,0.19999871253967286,1,0,1,-29.05567,-30.0,-0.9443302,-39.474487,-66.87597,0.25153694
2.8017347370005155,1,28,0.19999992847442627,1,0,1,-29.156483,-30.0,-0.8435173,45.61424,-66.884056,0.25264284
2.901766510000016,1,29,0.2,1,0,1,-29.529055,-30.0,-0.47094536,-118.67904,-66.88856,0.24748355
3.0018689630014705,1,30,0.19999998807907104,1,0,1,-29.6289,-30.0,-0.37109947,91.899864,-66.89463,0.24894421
3.101416032000998,1,31,0.19999996423721314,1,0,1,-29.840221,-30.0,-0.1597786,196.92801,-66.898865,0.2487562
3.201772150998295,1,32,0.19999988079071046,1,0,1,-30.37635,-30.0,0.3763504,-85.90125,-66.89521,0.23977467
3.3018584009987535,1,33,0.19999917745590212,1,0,1,-29.492556,-30.0,-0.5074444,-48.543926,-66.89674,0.25050002
3.4021421639990876,1,34,0.1999999761581421,1,0,1,-29.915495,-30.0,-0.08450508,62.43133,-66.90071,0.24666943
3.5013051009991614,1,35,0.1999999761581421,1,0,1,-29.672352,-30.0,-0.32764816,62.24632,-66.903915,0.2504781
3.601582717998099,1,36,0.19999934434890748,1,0,1,-30.087946,-30.0,0.08794594,28.106688,-66.90446,0.24549176
3.7018743039989204,1,37,0.19999958276748658,1,0,1,-29.988466,-30.0,-0.011533737,-68.30788,-66.90349,0.2457339
3.8020301159995142,1,38,0.19999877214431763,1,0,1,-29.85062,-30.0,-0.14937973,-3.0422208,-66.90456,0.24787398
3.901379391998489,1,39,0.19999886751174928,1,0,1,-29.391605,-30.0,-0.6083946,-2.3536682,-66.908714,0.25440222
4.0015136930014705,1,40,0.1999999523162842,1,0,1,-29.583143,-30.0,-0.41685677,-97.80311,-66.911385,0.251678
4.102181029000349,1,41,0.19999855756759644,1,0,1,-29.553968,-30.0,-0.44603157,5.960464,-66.91499,0.25357732
4.201432525998825,1,42,0.19999792575836184,1,0,1,-29.644926,-30.0,-0.35507393,-17.911911,-66.91807,0.25273046
4.3015729729995655,1,43,0.19999753236770632,1,0,1,-29.675278,-30.0,-0.3247223,-34.646988,-66.92193,0.25259182
4.402295064999635,1,44,0.19999998807907104,1,0,1,-29.701172,-30.0,-0.29882812,70.5452,-66.92527,0.25425237
4.502255878000142,1,45,0.19999845027923585,1,0,1,-29.547,-30.0,-0.45299911,-20.776747,-66.92891,0.25568122
4.601435019001656,1,46,0.1999985694885254,1,0,1,-29.556932,-30.0,-0.44306755,-7.7571864,-66.9333,0.25644898
4.701892270000826,1,47,0.19999943971633913,1,0,1,-29.352428,-30.0,-0.64757156,-61.651226,-66.937584,0.2594715
4.8012432219984476,1,48,0.19999932050704958,1,0,1,-29.969538,-30.0,-0.030462265,-2.319336,-66.94062,0.25290912
4.901325281000027,1,49,0.19999889135360718,1,0,1,-30.087185,-30.0,0.087184906,-13.271331,-66.94087,0.25151086
5.001537525000458,1,50,0.19999998807907104,1,0,1,-30.785507,-30.0,0.7855072,84.88273,-66.93745,0.24390577
5.102242017001117,1,51,0.19999969005584717,1,0,1,-30.890808,-30.0,0.8908081,-73.62366,-66.92819,0.23997693
5.201232305000303,1,52,0.1999999761581421,1,0,1,-30.958141,-30.0,0.9581413,61.830517,-66.919914,0.23900984
5.3019191960011085,1,53,0.19999932050704958,1,0,1,-30.596985,-30.0,0.59698486,-5.517959,-66.91256,0.24135269
5.402070538999396,1,54,0.19999966621398926,1,0,1,-30.73365,-30.0,0.7336502,26.26991,-66.9057,0.23880567
5.501290467000217,1,55,0.19999996423721314,1,0,1,-30.70305,-30.0,0.7030506,55.09567,-66.8989,0.23808473
5.6014806409984885,1,56,0.19999905824661257,1,0,1,-30.3475,-30.0,0.34749985,18.714905,-66.89499,0.2407413
5.701544261999516,1,57,0.19999910593032838,1,0,1,-30.460318,-30.0,0.4603176,-11.598586,-66.88978,0.23857883
5.801755388998572,1,58,0.19999994039535524,1,0,1,-30.49852,-30.0,0.4985199,48.940655,-66.88546,0.23782778
5.901881588000833,1,59,0.1999989151954651,1,0,1,-30.203033,-30.0,0.20303345,-21.232603,-66.88318,0.2397567
6.0021047279988125,1,60,0.19999932050704958,1,0,1,-30.266088,-30.0,0.2660885,-57.897564,-66.88109,0.2382135
6.101503172998491,1,61,0.1999999523162842,1,0,1,-30.098894,-30.0,0.09889412,49.57008,-66.87938,0.24137354
6.202031382999849,1,62,0.19999958276748658,1,0,1,-30.053207,-30.0,0.053207397,36.951065,-66.87851,0.24145605
6.302194457999576,1,63,0.19999935626983645,1,0,1,-30.195475,-30.0,0.19547462,-56.85615,-66.87597,0.23845063
6.401483390000067,1,64,0.19999842643737795,1,0,1,-29.906313,-30.0,-0.09368706,-17.772675,-66.875885,0.24215119
6.744527131999348,1,65,0.19992622137069704,1,0,1,-30.411505,-30.0,0.41150475,-107.64503,-66.87195,0.23479639
6.750013369000953,1,66,0.19708880186080935,0,0,1,-30.483015,-30.0,0.48301506,-16.000748,-66.86511,0.23325379
6.754854824001086,1,67,0.14908880186080936,0,0,1,-30.502638,-30.0,0.50263786,19.622803,-66.86461,0.23355561
6.806479033999494,1,68,0.10108880186080936,1,0,1,-30.756958,-30.0,0.756958,60.48965,-66.861305,0.23041442
6.906703570999525,1,69,0.05308880186080936,1,0,1,-30.986376,-30.0,0.9863758,28.236387,-66.852325,0.2261251
7.006593424001039,1,70,0.005088801860809358,1,0,1,-31.556719,-30.0,1.5567188,85.66665,-66.839584,0.21779107
7.106387733998417,1,71,-0.04291119813919064,1,0,1,-31.701286,-30.0,1.7012863,-52.114483,-66.822235,0.21166852
