time_s,episode,step,residual_mpa,timing_accurate,episode_done,sander_active,current_force,target_force,force_error,force_error_dot,force_error_int,pi_output
0.2888193010003306,1,1,0.048,1,0,1,-28.828094,-30.0,-1.1719055,-104.95185,-67.121864,0.21405801
0.2898669240021263,1,2,0.096,0,0,1,-29.847212,-30.0,-0.15278816,84.705345,-67.13517,0.20651832
0.3016019770002458,1,3,0.14400000000000002,1,0,1,-29.950005,-30.0,-0.049995422,102.79273,-67.13522,0.20540282
0.4018860290016164,1,4,0.192,1,0,1,-29.832884,-30.0,-0.16711617,32.989502,-67.13654,0.20662346
0.5014456850003626,1,5,0.2,1,0,1,-29.830826,-30.0,-0.1691742,-163.13933,-67.135796,0.20498976
0.6023407120010233,1,6,0.199999475479126,1,0,1,-29.902884,-30.0,-0.09711647,15.11383,-67.137146,0.2057089
0.7018799760007823,1,7,0.1999999761581421,1,0,1,-29.421167,-30.0,-0.5788326,60.811993,-67.14119,0.21255355
0.8015337799988629,1,8,0.19999998807907104,1,0,1,-29.188457,-30.0,-0.8115425,-110.26954,-67.14734,0.21448816
0.9020410470002389,1,9,0.19999998807907104,1,0,1,-29.593311,-30.0,-0.4066887,121.29783,-67.155304,0.21290664
1.0015191300008155,1,10,0.19999998807907104,1,0,1,-29.461552,-30.0,-0.53844833,-109.23385,-67.15796,0.21352592
1.1018554250003945,1,11,0.19999895095825196,1,0,1,-29.468714,-30.0,-0.53128624,25.516508,-67.164246,0.21526532
1.2019701829995029,1,12,0.19999921321868896,1,0,1,-29.170412,-30.0,-0.82958794,22.109983,-67.17116,0.22015278
1.301277572001709,1,13,0.1999999761581421,1,0,1,-29.374302,-30.0,-0.6256981,-106.13059,-67.17741,0.21751767
1.4016635949992633,1,14,0.19999994039535524,1,0,1,-28.54151,-30.0,-1.4584904,46.285625,-67.18865,0.23137526
1.5024030150016188,1,15,0.19999831914901733,1,0,1,-28.817667,-30.0,-1.182333,-11.96289,-67.20069,0.2290309
1.6021509660022275,1,16,0.19999934434890748,1,0,1,-28.851124,-30.0,-1.1488762,-56.55479,-67.21131,0.23059134
1.7018662320006115,1,17,0.19999998807907104,1,0,1,-28.710756,-30.0,-1.2892437,76.22337,-67.223724,0.2356827
1.802036863999092,1,18,0.2,1,0,1,-28.907213,-30.0,-1.0927868,-122.84087,-67.233665,0.23308423
1.9017593930002477,1,19,0.19999970197677613,1,0,1,-28.89764,-30.0,-1.1023598,38.455963,-67.24638,0.23671803
2.001729161002004,1,20,0.19999996423721314,1,0,1,-28.562595,-30.0,-1.4374046,-100.25596,-67.257965,0.242015
2.1018039699993096,1,21,0.19999855756759644,1,0,1,-29.011175,-30.0,-0.98882484,-19.191742,-67.27036,0.23915824
2.201987453001493,1,22,0.1999999761581421,1,0,1,-28.73856,-30.0,-1.2614403,54.443356,-67.28343,0.24543467
2.301965882001241,1,23,0.19999991655349733,1,0,1,-28.566483,-30.0,-1.4335175,-89.70641,-67.2963,0.24908917
2.4015138069989916,1,24,0.19999868869781495,1,0,1,-28.611557,-30.0,-1.388443,22.869108,-67.31023,0.2518655
2.5020939900023222,1,25,0.19999961853027345,1,0,1,-28.810877,-30.0,-1.1891232,39.648056,-67.32323,0.25224867
2.601348861000588,1,26,0.19999988079071046,1,0,1,-29.097263,-30.0,-0.90273666,41.963573,-67.333664,0.25079927
2.7022841190009785,1,27,0.19999893903732302,1,0,1,-29.358751,-30.0,-0.6412487,-15.872954,-67.340866,0.24862568
2.8020214550015226,1,28,0.1999999761581421,1,0,1,-29.847286,-30.0,-0.15271378,52.831646,-67.3447,0.24442203
2.901372987002105,1,29,0.19999996423721314,1,0,1,-30.159853,-30.0,0.15985298,55.227276,-67.34437,0.24125113
3.0017975640002987,1,30,0.19999877214431763,1,0,1,-30.697262,-30.0,0.6972618,-21.329878,-67.33888,0.23325612
3.101020308000443,1,31,0.19999967813491823,1,0,1,-30.094713,-30.0,0.09471321,-72.561264,-67.33621,0.23915847
3.201971770002274,1,32,0.2,1,0,1,-29.693644,-30.0,-0.30635643,-150.21515,-67.33617,0.24343544
3.3011336119998305,1,33,0.19999978542327881,1,0,1,-30.274323,-30.0,0.2743225,36.611557,-67.337,0.2379636
3.401448677999724,1,34,0.2,1,0,1,-29.951414,-30.0,-0.04858589,-156.74973,-67.33381,0.2401864
3.502326665999135,1,35,0.19999927282333374,1,0,1,-29.615545,-30.0,-0.38445473,11.718749,-67.33843,0.24545133
3.6017483200012066,1,36,0.19999922513961793,1,0,1,-29.78671,-30.0,-0.21328926,-2.0561218,-67.34096,0.24433635
3.701121363999846,1,37,0.19999932050704958,1,0,1,-29.52295,-30.0,-0.47705078,1.6784667,-67.345184,0.24806643
3.8017205460018886,1,38,0.1999979019165039,1,0,1,-29.246662,-30.0,-0.75333786,-28.785704,-67.3521,0.2519469
3.9019856060003804,1,39,0.19999966621398926,1,0,1,-29.324806,-30.0,-0.6751938,-72.402954,-67.35851,0.2518828
4.001198853002279,1,40,0.1999999761581421,1,0,1,-29.242435,-30.0,-0.75756454,60.279842,-67.36649,0.25554582
4.101397703001567,1,41,0.19999865293502808,1,0,1,-29.232264,-30.0,-0.76773643,18.318176,-67.37443,0.25666898
4.201024971000152,1,42,0.19999847412109376,1,0,1,-29.01627,-30.0,-0.9837303,4.8103333,-67.383514,0.26086497
4.301517714000511,1,43,0.19999932050704958,1,0,1,-29.24607,-30.0,-0.75392914,-58.164593,-67.39083,0.258693
4.401885580999078,1,44,0.2,1,0,1,-28.635393,-30.0,-1.3646069,-131.44875,-67.40115,0.26726195
4.502093651000905,1,45,0.19999998807907104,1,0,1,-28.889618,-30.0,-1.1103821,107.891075,-67.41594,0.26832226
4.602301999999327,1,46,0.19999945163726807,1,0,1,-29.418207,-30.0,-0.58179283,-63.117977,-67.42302,0.26249906
4.701949942002102,1,47,0.2,1,0,1,-28.90649,-30.0,-1.0935097,-123.43215,-67.43018,0.2697891
4.801165983000828,1,48,0.2,1,0,1,-28.636127,-30.0,-1.3638725,-130.8899,-67.4406,0.27468506
4.9022467940012575,1,49,0.19999946355819703,1,0,1,-28.891554,-30.0,-1.1084461,32.320023,-67.45326,0.27504346
5.001410314001987,1,50,0.19999921321868896,1,0,1,-28.906038,-30.0,-1.0939617,-7.9650874,-67.46407,0.27665937
5.102120127001399,1,51,0.1999991536140442,1,0,1,-29.137804,-30.0,-0.86219597,11.341094,-67.47382,0.27565604
5.201308790001349,1,52,0.19999998807907104,1,0,1,-29.326044,-30.0,-0.6739559,104.898445,-67.48195,0.27614602
5.301437240999803,1,53,0.19999998807907104,1,0,1,-30.059566,-30.0,0.059566498,110.034935,-67.48505,0.2683557
5.402294559000438,1,54,0.19999998807907104,1,0,1,-29.866503,-30.0,-0.13349724,94.985954,-67.486115,0.2708609
5.5020578789990395,1,55,0.19999998807907104,1,0,1,-29.629244,-30.0,-0.37075615,78.762054,-67.48819,0.2741638
5.601208829000825,1,56,0.19999836683273317,1,0,1,-30.13615,-30.0,0.13615036,-27.757643,-67.487206,0.2671524
5.701248722001765,1,57,0.19999924898147584,1,0,1,-30.021038,-30.0,0.021038055,-7.6255794,-67.486984,0.26829815
