time_s,episode,step,send_success,error,sof_hex,residual,timing_accurate,episode_done,checksum_hex,packet_bytes,packet_size,timestamp
30.312293500999658,2,1,True,,0xBBBB,0.048,True,False,0xB23B,BBBB3D449BA60100B23B,10,18:37:20.247
30.418135223000718,2,2,True,,0xBBBB,0.0,True,False,0x5700,BBBB0000000001005700,10,18:37:20.353
30.518286774000444,2,3,True,,0xBBBB,-0.048,True,False,0x7224,BBBBBD449BA601007224,10,18:37:20.453
30.616886712999985,2,4,True,,0xBBBB,-0.096,True,False,0xAC25,BBBBBDC49BA60100AC25,10,18:37:20.552
30.7175520210003,2,5,True,,0xBBBB,-0.14400000000000002,True,False,0x9E44,BBBBBE1374BC01009E44,10,18:37:20.652
30.81703895499959,2,6,True,,0xBBBB,-0.192,True,False,0x4124,BBBBBE449BA601004124,10,18:37:20.752
30.91758385600042,2,7,True,,0xBBBB,-0.2,True,False,0x28A4,BBBBBE4CCCCD010028A4,10,18:37:20.852
31.017559125000844,2,8,True,,0xBBBB,-0.15200000000000002,True,False,0x71AC,BBBBBE1BA5E3010071AC,10,18:37:20.952
31.118035301002237,2,9,True,,0xBBBB,-0.19423224925994875,True,False,0x4F04,BBBBBE46E4D201004F04,10,18:37:21.053
31.216573221001454,2,10,True,,0xBBBB,-0.14623224925994877,True,False,0xD2B2,BBBBBE15BDE80100D2B2,10,18:37:21.151
31.318193130002328,2,11,True,,0xBBBB,-0.09823224925994876,True,False,0xF65F,BBBBBDC92DFD0100F65F,10,18:37:21.253
31.417590945002303,2,12,True,,0xBBBB,-0.050232249259948764,True,False,0x641B,BBBBBD4DC0550100641B,10,18:37:21.352
31.519961517999036,2,13,True,,0xBBBB,-0.0022322492599487626,True,False,0x32D5,BBBBBB124AEE010032D5,10,18:37:21.455
31.61790131000089,2,14,True,,0xBBBB,0.04576775074005124,True,False,0xC54A,BBBB3D3B76F70100C54A,10,18:37:21.553
31.71878704000119,2,15,True,,0xBBBB,0.09376775074005124,True,False,0x2067,BBBB3DC0094E01002067,10,18:37:21.654
31.817324121999263,2,16,True,,0xBBBB,0.04576775074005124,True,False,0xC54A,BBBB3D3B76F70100C54A,10,18:37:21.752
