time(ms),Pos1_act(mm),Pos2_act(mm),Pos3_act(mm),Pos4_act(deg),Pos5_act(deg),Pos6_act(deg),Force_x(N),Force_y(N),Force_z(N),Torque_x(Nmm),Torque_y(Nmm),Torque_z(Nmm),vz_mms(mm/s),PID_error_chamber(N),P_AO_chamber(MPa),V_AO_chamber(V),P_AO_spindle(MPa),V_AO_spindle(V),P_AI_chamber(MPa),V_AI_chamber(V),P_AI_spindle(MPa),V_AI_spindle(V),RL_pressure(MPa),RL_confirm_flag,RL_episode_flag
14.2798,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0475112,-0.0312327,-0.17037,0.00386559,0.00455821,-0.00131544,-0.00027981,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
15.0122,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0481957,-0.0326132,-0.163359,0.00379989,0.00442665,-0.00147687,-0.000305758,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
15.6623,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0488002,-0.0336624,-0.156249,0.00373143,0.00428721,-0.00162402,-0.000341501,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
16.3019,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0488002,-0.0336624,-0.156249,0.00373143,0.00428721,-0.00162402,-0.000371301,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
16.8965,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0493459,-0.0343015,-0.149391,0.00366324,0.00414524,-0.00175252,-0.000403248,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
17.5209,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0493459,-0.0343015,-0.149391,0.00366324,0.00414524,-0.00175252,-0.000434586,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
18.0205,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0498349,-0.0345476,-0.142782,0.00359535,0.00400098,-0.00186306,-0.000468638,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
18.6061,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0502692,-0.0344177,-0.136417,0.00352783,0.00385468,-0.00195631,-0.000497151,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
19.2455,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0502692,-0.0344177,-0.136417,0.00352783,0.00385468,-0.00195631,-0.000531264,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
19.7745,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0506507,-0.0339281,-0.130291,0.00346071,0.00370655,-0.00203293,-0.000569593,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
20.3602,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0506507,-0.0339281,-0.130291,0.00346071,0.00370655,-0.00203293,-0.000602555,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
20.9827,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0509814,-0.0330949,-0.1244,0.00339406,0.00355684,-0.00209358,-0.000640194,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
21.5257,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0512631,-0.031934,-0.11874,0.0033279,0.00340574,-0.00213888,-0.000681475,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
24.1124,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0514977,-0.0304607,-0.113305,0.0032623,0.00325347,-0.00216946,-0.000749282,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
24.8166,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0518521,-0.0267913,-0.103047,0.00313236,0.00294812,-0.00219372,-0.000908102,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
25.4073,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0518521,-0.0267913,-0.103047,0.00313236,0.00294812,-0.00219372,-0.000962609,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
25.9954,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0520321,-0.025082,-0.0980726,0.00306658,0.00280113,-0.00220283,-0.00101044,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
26.5809,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0522455,-0.0237103,-0.0931228,0.00299952,0.00266111,-0.00221803,-0.00105855,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
27.1961,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0524907,-0.022663,-0.088201,0.00293131,0.00252789,-0.00223902,-0.00114051,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
28.3115,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0527659,-0.021927,-0.0833108,0.00286206,0.0024013,-0.00226555,-0.00122943,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
29.4673,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0530696,-0.0214894,-0.0784555,0.00279188,0.00228119,-0.00229735,-0.00132043,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
30.5328,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0534004,-0.0213377,-0.0736383,0.00272088,0.00216737,-0.00233415,-0.00141539,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
31.6954,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0537567,-0.0214596,-0.0688622,0.00264917,0.00205969,-0.0023757,-0.00151351,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
32.2977,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.054137,-0.0218431,-0.0641299,0.00257684,0.00195799,-0.00242177,-0.0016162,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
33.2494,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0545399,-0.0224765,-0.0594443,0.00250399,0.0018621,-0.00247209,-0.00172177,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
34.4096,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0549358,-0.0233044,-0.0547811,0.00243214,0.00177333,-0.00252403,-0.00183071,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
35.5288,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0552682,-0.0242299,-0.0500905,0.00236417,0.00169439,-0.00257263,-0.0019388,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
36.6149,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0555112,-0.0252041,-0.0453516,0.00230139,0.00162639,-0.00261557,-0.00205357,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
37.2413,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0556684,-0.0262238,-0.0405711,0.00224364,0.00156893,-0.00265306,-0.00217332,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
38.3581,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0557434,-0.027286,-0.0357554,0.00219075,0.0015216,-0.00268529,-0.00229197,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
39.4468,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,-0.0557398,-0.028388,-0.0309107,0.00214258,0.00148401,-0.00271247,-0.00241623,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
40.558,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0556609,-0.0295269,-0.026043,0.00209895,0.00145577,-0.00273478,-0.00254369,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
41.6314,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0555101,-0.0307,-0.0211578,0.00205972,0.0014365,-0.00275242,-0.00267431,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
42.2273,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0552907,-0.0319048,-0.0162608,0.00202473,0.00142583,-0.00276557,-0.00280934,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
43.3095,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0550058,-0.0331386,-0.011357,0.00199383,0.00142339,-0.00277441,-0.00295002,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
44.413,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.054581,-0.0344222,-0.00627798,0.00196453,0.00142398,-0.00278108,-0.00309435,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
45.6215,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0538675,-0.0357989,-0.000688635,0.00193214,0.00141773,-0.00278952,-0.0032415,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
46.2793,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0528009,-0.0372864,0.00555713,0.00189446,0.00140009,-0.00280161,-0.00337602,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
47.4816,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0513975,-0.0388785,0.0124248,0.00185178,0.00137156,-0.00281717,-0.00352638,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
48.5849,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0496735,-0.0405692,0.0198806,0.00180435,0.00133265,-0.00283604,-0.00367962,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
49.2109,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0476443,-0.0423525,0.0278919,0.00175243,0.00128385,-0.00285806,-0.00383617,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
50.2427,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.0453252,-0.0442226,0.0364268,0.00169625,0.00122564,-0.00288306,-0.00399602,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
51.2969,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,-0.042731,-0.0461741,0.0454543,0.00163606,0.00115847,-0.00291089,-0.0041594,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
52.3923,-253.707,366.797,420.21,88.5941,-179.811,-90.0112,-0.0398762,-0.0482014,0.0549443,0.00157209,0.00108281,-0.00294141,-0.0043255,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
53.2096,-253.707,366.797,420.21,88.5941,-179.811,-90.0112,-0.0367749,-0.0502994,0.0648675,0.00150457,0.00099909,-0.00297446,-0.00449498,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
54.3144,-253.707,366.797,420.21,88.5941,-179.811,-90.0112,-0.0335054,-0.0523478,0.075116,0.00143611,0.000908749,-0.00300846,-0.00466869,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
55.4216,-253.707,366.797,420.21,88.5941,-179.811,-90.0112,-0.0302075,-0.0541171,0.0855072,0.00137162,0.000814163,-0.00304043,-0.0048492,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
56.4462,-253.707,366.796,420.211,88.575,-179.811,-90.0303,-0.0269501,-0.0555025,0.0959454,0.00131338,0.000716607,-0.00306897,-0.00502265,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
57.2402,-253.707,366.796,420.211,88.575,-179.811,-90.0303,-0.0237348,-0.0565194,0.106418,0.00126119,0.000616306,-0.00309422,-0.00520502,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
58.3005,-253.707,366.796,420.211,88.575,-179.811,-90.0303,-0.0205627,-0.0571828,0.116915,0.00121482,0.000513475,-0.00311627,-0.0053909,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
59.3753,-253.707,366.796,420.211,88.575,-179.811,-90.0303,-0.0174351,-0.0575076,0.127423,0.00117406,0.000408323,-0.00313527,-0.00557985,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
60.2448,-253.707,366.796,420.211,88.575,-179.811,-90.0303,-0.0143531,-0.057508,0.137933,0.00113873,0.000301054,-0.00315131,-0.00577229,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
61.3456,-253.707,366.797,420.21,88.5941,-179.811,-90.0112,-0.0113175,-0.0571981,0.148434,0.0011086,0.000191862,-0.00316451,-0.00596739,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
62.5786,-253.707,366.797,420.21,88.5941,-179.811,-90.0112,-0.00832944,-0.0565919,0.158916,0.00108349,8.09367e-05,-0.00317499,-0.00616514,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
63.7054,-253.707,366.797,420.21,88.594,-179.811,-90.0112,-0.00538963,-0.0557026,0.169371,0.00106321,-3.15398e-05,-0.00318285,-0.00636664,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
64.3473,-253.707,366.797,420.21,88.594,-179.811,-90.0112,-0.00248092,-0.0546059,0.179743,0.00104711,-0.000147814,-0.00318723,-0.00657455,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
65.4796,-253.707,366.797,420.21,88.5941,-179.811,-90.0112,0.000431058,-0.0534365,0.189934,0.00103414,-0.000272455,-0.00318637,-0.00678581,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
66.5708,-253.707,366.797,420.21,88.5941,-179.811,-90.0112,0.00336126,-0.0522612,0.199895,0.00102375,-0.000407402,-0.00317953,-0.0070022,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
67.6514,-253.707,366.797,420.21,88.5941,-179.811,-90.0112,0.00630605,-0.0510812,0.209628,0.00101583,-0.000552076,-0.00316699,-0.00722044,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
68.2577,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.00926197,-0.049898,0.219133,0.00101027,-0.000705916,-0.00314899,-0.00742204,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
69.3691,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0122257,-0.0487128,0.22841,0.00100699,-0.000868373,-0.0031258,-0.00764269,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
70.3668,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.015194,-0.0475268,0.23746,0.00100588,-0.00103892,-0.00309767,-0.00786665,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
71.4689,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0181638,-0.0463413,0.246286,0.00100685,-0.00121703,-0.00306483,-0.00809366,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
72.5419,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0211322,-0.0451573,0.254886,0.00100982,-0.00140222,-0.00302752,-0.00832361,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
73.6567,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0240964,-0.0439759,0.263265,0.00101468,-0.00159399,-0.00298597,-0.00855736,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
74.2859,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0270392,-0.0428005,0.271265,0.00102225,-0.00178751,-0.00294185,-0.00879397,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
75.1945,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0299299,-0.0416365,0.278582,0.0010342,-0.00197379,-0.00289818,-0.00903384,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
77.2372,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0327535,-0.0404869,0.285081,0.0010512,-0.00214861,-0.00285644,-0.00927673,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
77.8218,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0355101,-0.039352,0.290793,0.00107303,-0.00231229,-0.00281656,-0.00959184,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
78.4235,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0382,-0.0382323,0.295745,0.00109946,-0.00246516,-0.00277851,-0.00978391,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
79.9742,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0408236,-0.0371284,0.299966,0.00113026,-0.00260754,-0.00274226,-0.0100253,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
80.5585,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0433811,-0.0360405,0.303483,0.0011652,-0.00273976,-0.00270775,-0.0102836,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
81.6325,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0458729,-0.034969,0.306325,0.00120408,-0.00286212,-0.00267494,-0.0105384,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
82.2244,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0482996,-0.0339143,0.308516,0.00124669,-0.00297493,-0.00264379,-0.0108001,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
84.3092,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0506616,-0.0328765,0.310084,0.00129283,-0.00307851,-0.00261426,-0.0110656,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
84.9068,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0528629,-0.0318576,0.311011,0.00133985,-0.00317174,-0.0025863,-0.0114295,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
85.4864,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0547153,-0.0308605,0.311236,0.00138281,-0.00325216,-0.00255987,-0.0116075,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
86.6142,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0561356,-0.0298868,0.310747,0.0014194,-0.00331885,-0.00253492,-0.011889,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
87.7484,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0571412,-0.0289364,0.309574,0.00144986,-0.00337234,-0.00251141,-0.0121704,0,0.2,5,0,0,0.200635,5.01588,0.00073819,0.0123032,0,0,0
88.3346,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0577493,-0.0280093,0.30775,0.00147444,-0.00341315,-0.0024893,-0.0124412,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
89.4434,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0579764,-0.0271052,0.305304,0.00149335,-0.0034418,-0.00246855,-0.0127216,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
90.4409,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0578389,-0.0262241,0.302265,0.00150684,-0.00345877,-0.00244912,-0.0130084,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
91.5558,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0573529,-0.0253658,0.298662,0.00151511,-0.00346457,-0.00243098,-0.0133003,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
92.6232,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0565338,-0.0245301,0.294523,0.0015184,-0.00345968,-0.00241408,-0.0135916,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
93.208,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.055397,-0.023717,0.289875,0.00151692,-0.00344456,-0.00239839,-0.0138887,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
94.189,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.054041,-0.0230197,0.285076,0.00150952,-0.00342597,-0.0023834,-0.0141881,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
95.9012,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0526439,-0.0226208,0.280797,0.00149378,-0.00341668,-0.00236816,-0.0144908,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
96.4405,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0512923,-0.0226015,0.277351,0.00146874,-0.00342259,-0.00235222,-0.0147983,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
97.4615,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0499856,-0.0229451,0.274704,0.00143482,-0.00344305,-0.00233563,-0.0151058,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
98.4463,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0487232,-0.0236356,0.272824,0.00139244,-0.00347738,-0.00231844,-0.0154176,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
99.5642,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0475042,-0.0246573,0.271681,0.001342,-0.00352497,-0.00230068,-0.0157325,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
100.673,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0463281,-0.0259947,0.271242,0.00128392,-0.00358519,-0.00228239,-0.0160514,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
101.258,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.045194,-0.0276329,0.271478,0.00121857,-0.00365742,-0.00226363,-0.016376,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
102.271,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0441013,-0.0295572,0.272359,0.00114634,-0.00374109,-0.00224442,-0.0166983,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
103.391,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0430492,-0.0317533,0.273857,0.00106759,-0.0038356,-0.00222481,-0.0170252,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
104.473,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0420351,-0.0341007,0.275803,0.000985999,-0.00393649,-0.00220675,-0.0173616,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
105.595,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0410551,-0.0363777,0.277896,0.0009084,-0.00403552,-0.00219404,-0.0176887,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
106.266,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0401067,-0.0384786,0.279989,0.000838008,-0.00412877,-0.00218839,-0.0180276,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
108.426,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0391895,-0.040409,0.282079,0.00077458,-0.00421639,-0.00218949,-0.0187153,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
109.031,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.038303,-0.0421745,0.284165,0.000717873,-0.00429855,-0.00219704,-0.0188724,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
109.614,-253.709,366.796,420.21,88.5943,-179.811,-90.0112,0.0374468,-0.0437805,0.286244,0.00066765,-0.0043754,-0.00221076,-0.0190823,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
110.192,-253.708,366.796,420.21,88.5942,-179.811,-90.0112,0.0366204,-0.0452324,0.288315,0.000623678,-0.0044471,-0.00223038,-0.0194047,0,0.2,5,0,0,0.199714,4.99285,-0.000150138,-0.00250229,0,0,0
