time(ms),Pos1_act(mm),Pos2_act(mm),Pos3_act(mm),Pos4_act(deg),Pos5_act(deg),Pos6_act(deg),Force_x(N),Force_y(N),Force_z(N),Torque_x(Nmm),Torque_y(Nmm),Torque_z(Nmm),vz_mms(mm/s),PID_error_chamber(N),P_AO_chamber(MPa),V_AO_chamber(V),P_AO_spindle(MPa),V_AO_spindle(V),P_AI_chamber(MPa),V_AI_chamber(V),P_AI_spindle(MPa),V_AI_spindle(V),RL_pressure(MPa),RL_confirm_flag,RL_episode_flag
4014.22,-253.724,366.674,430.762,68.2444,-179.882,-110.349,0.191781,-0.313085,-0.0664666,0.0649157,-0.0253608,0.0115599,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4015.26,-253.724,366.674,430.75,68.3574,-179.882,-110.236,0.191026,-0.312338,-0.0670493,0.0647485,-0.0253276,0.0115496,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4019.78,-253.724,366.673,430.745,68.391,-179.882,-110.203,0.190227,-0.311702,-0.0668665,0.0646031,-0.0253158,0.011547,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4020.44,-253.724,366.671,430.729,68.4926,-179.881,-110.101,0.18646,-0.309973,-0.062489,0.0642537,-0.0254104,0.0116076,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4021.23,-253.724,366.672,430.723,68.5715,-179.881,-110.022,0.18646,-0.309973,-0.062489,0.0642537,-0.0254104,0.0116076,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4022,-253.724,366.672,430.718,68.6052,-179.881,-109.989,0.185311,-0.309638,-0.0619722,0.0642324,-0.0254429,0.011639,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4022.57,-253.724,366.672,430.718,68.6052,-179.881,-109.989,0.184083,-0.309332,-0.0617949,0.0642364,-0.0254763,0.0116762,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4023.11,-253.724,366.671,430.712,68.6389,-179.881,-109.955,0.184083,-0.309332,-0.0617949,0.0642364,-0.0254763,0.0116762,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4023.69,-253.723,366.672,430.707,68.6724,-179.881,-109.921,0.182778,-0.309053,-0.0619426,0.0642646,-0.0255108,0.011719,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4024.28,-253.723,366.672,430.707,68.6724,-179.881,-109.921,0.182778,-0.309053,-0.0619426,0.0642646,-0.0255108,0.011719,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4024.86,-253.723,366.672,430.702,68.6501,-179.881,-109.944,0.181402,-0.3088,-0.0624008,0.064316,-0.0255461,0.0117672,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4025.44,-253.723,366.672,430.702,68.6501,-179.881,-109.944,0.179959,-0.308573,-0.0631558,0.0643895,-0.0255823,0.0118203,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4026.27,-253.723,366.671,430.696,68.6837,-179.881,-109.91,0.178453,-0.308371,-0.0641938,0.0644841,-0.0256192,0.0118782,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4027.27,-253.723,366.671,430.691,68.7173,-179.881,-109.876,0.176889,-0.308192,-0.0655017,0.0645988,-0.0256567,0.0119406,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4028.23,-253.724,366.671,430.687,68.6505,-179.881,-109.943,0.175283,-0.308075,-0.0668008,0.0647325,-0.0256949,0.0120072,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4029.2,-253.723,366.671,430.681,68.6841,-179.881,-109.91,0.173665,-0.308095,-0.0675596,0.0648814,-0.0257318,0.0120787,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4030.33,-253.723,366.671,430.676,68.7177,-179.881,-109.876,0.17205,-0.308283,-0.0675351,0.0650389,-0.0257635,0.0121569,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4031.32,-253.723,366.671,430.671,68.7066,-179.881,-109.887,0.170438,-0.308633,-0.0667616,0.0652015,-0.0257886,0.0122423,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4032.33,-253.723,366.67,430.666,68.7401,-179.881,-109.854,0.168833,-0.309137,-0.0652723,0.0653687,-0.0258071,0.0123345,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4033.28,-253.723,366.67,430.661,68.7737,-179.881,-109.82,0.167234,-0.309788,-0.0630998,0.0655403,-0.0258194,0.0124331,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4034.23,-253.723,366.67,430.656,68.7068,-179.881,-109.887,0.165643,-0.310579,-0.0602758,0.065716,-0.0258257,0.0125379,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4035.24,-253.722,366.671,430.651,68.7403,-179.881,-109.853,0.164061,-0.311503,-0.0568314,0.0658952,-0.0258263,0.0126483,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4036.4,-253.722,366.671,430.646,68.7292,-179.881,-109.865,0.16249,-0.312553,-0.0527969,0.0660778,-0.0258214,0.012764,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4037.4,-253.722,366.671,430.636,68.7517,-179.881,-109.842,0.16093,-0.313724,-0.0482018,0.0662634,-0.0258113,0.0128847,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4038.34,-253.722,366.671,430.632,68.6848,-179.881,-109.909,0.159446,-0.315033,-0.0430749,0.0664546,-0.0258009,0.0130082,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4039.28,-253.722,366.671,430.632,68.6848,-179.881,-109.909,0.158161,-0.316525,-0.0374446,0.066657,-0.0258,0.0131303,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4040.21,-253.723,366.67,430.623,68.7185,-179.881,-109.875,0.157133,-0.318216,-0.0313381,0.0668729,-0.0258128,0.013249,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4041.62,-253.723,366.67,430.623,68.7185,-179.881,-109.875,0.15635,-0.320096,-0.024782,0.0671015,-0.0258386,0.0133643,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4042.23,-253.723,366.67,430.618,68.7075,-179.881,-109.886,0.155804,-0.322154,-0.0178022,0.0673419,-0.025877,0.0134764,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4043.43,-253.723,366.67,430.613,68.741,-179.881,-109.853,0.155483,-0.324382,-0.0104239,0.0675935,-0.0259274,0.0135851,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4044.19,-253.723,366.67,430.608,68.7299,-179.881,-109.864,0.155379,-0.326768,-0.00267153,0.0678556,-0.0259891,0.0136906,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4045.42,-253.723,366.67,430.604,68.7188,-179.881,-109.875,0.155482,-0.329305,0.00543122,0.0681274,-0.0260617,0.0137929,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4046.3,-253.723,366.67,430.599,68.7078,-179.881,-109.886,0.155783,-0.331983,0.0138613,0.0684082,-0.0261445,0.0138921,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4047.43,-253.723,366.67,430.595,68.6967,-179.881,-109.897,0.156273,-0.334793,0.0225963,0.0686973,-0.0262371,0.0139881,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4048.38,-253.723,366.67,430.59,68.6856,-179.881,-109.908,0.156938,-0.337629,0.0317812,0.0689942,-0.026339,0.014081,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4049.2,-253.723,366.67,430.585,68.6745,-179.881,-109.919,0.157756,-0.340288,0.0417208,0.0692954,-0.026453,0.01417,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4050.3,-253.723,366.67,430.581,68.6634,-179.881,-109.93,0.158713,-0.342678,0.0525393,0.0695947,-0.0265853,0.014253,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4051.42,-253.723,366.67,430.576,68.6523,-179.881,-109.942,0.159803,-0.344808,0.0641882,0.0698891,-0.0267386,0.0143295,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4052.21,-253.723,366.67,430.572,68.6412,-179.881,-109.953,0.161019,-0.346687,0.0766201,0.0701784,-0.0269117,0.0143995,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4053.42,-253.723,366.67,430.567,68.6301,-179.881,-109.964,0.162354,-0.348324,0.0897889,0.0704627,-0.0271036,0.0144634,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4054.37,-253.723,366.669,430.563,68.675,-179.881,-109.919,0.163801,-0.349728,0.10365,0.0707418,-0.0273132,0.0145212,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4055.21,-253.723,366.669,430.558,68.6639,-179.881,-109.93,0.165355,-0.350907,0.11816,0.0710158,-0.0275397,0.0145732,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4056.2,-253.723,366.669,430.553,68.6528,-179.881,-109.941,0.167009,-0.351872,0.133276,0.0712846,-0.0277821,0.0146196,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4057.21,-253.723,366.669,430.549,68.6417,-179.881,-109.952,0.168757,-0.352629,0.148958,0.0715482,-0.0280394,0.0146606,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4058.2,-253.723,366.669,430.544,68.6306,-179.881,-109.963,0.170521,-0.353156,0.164695,0.0718064,-0.0283107,0.0146965,-5,0,0.2,5,0,0,0.199122,4.97805,0.000165712,0.00276187,0,0,0
4059.2,-253.723,366.669,430.54,68.6194,-179.881,-109.975,0.17215,-0.353403,0.179529,0.0720569,-0.0285881,0.0147307,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4060.2,-253.723,366.669,430.535,68.6643,-179.881,-109.93,0.173578,-0.353349,0.193014,0.0722945,-0.0288564,0.0147701,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4061.2,-253.723,366.669,430.526,68.642,-179.881,-109.952,0.174809,-0.353009,0.205195,0.0725172,-0.0291088,0.0148178,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4062.24,-253.723,366.669,430.521,68.6757,-179.881,-109.918,0.175853,-0.352395,0.216118,0.0727253,-0.0293456,0.0148734,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4063.22,-253.723,366.669,430.516,68.6646,-179.881,-109.929,0.176716,-0.35152,0.225827,0.0729193,-0.0295673,0.0149365,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4064.21,-253.723,366.669,430.512,68.7094,-179.881,-109.885,0.177406,-0.350395,0.234364,0.0730997,-0.0297743,0.0150067,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4065.2,-253.723,366.669,430.512,68.7094,-179.881,-109.885,0.177928,-0.349033,0.241773,0.0732667,-0.0299671,0.0150837,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4066.2,-253.723,366.669,430.507,68.6983,-179.881,-109.896,0.17829,-0.347445,0.248096,0.0734209,-0.0301461,0.0151671,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4067.2,-253.723,366.669,430.503,68.6872,-179.881,-109.907,0.178499,-0.345643,0.253373,0.0735626,-0.0303117,0.0152564,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4068.2,-253.723,366.669,430.498,68.6761,-179.881,-109.918,0.178555,-0.343715,0.257541,0.0736923,-0.0304644,0.0153515,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4069.2,-253.723,366.669,430.493,68.665,-179.881,-109.929,0.178452,-0.341823,0.260437,0.0738083,-0.0305993,0.0154504,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4070.2,-253.724,366.668,430.489,68.7099,-179.881,-109.884,0.178191,-0.340044,0.262009,0.0739071,-0.0307064,0.0155501,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4071.2,-253.724,366.668,430.484,68.6988,-179.881,-109.895,0.17778,-0.338375,0.262314,0.0739873,-0.0307816,0.0156489,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4072.2,-253.723,366.668,430.48,68.7434,-179.881,-109.851,0.177225,-0.336812,0.261405,0.0740497,-0.0308262,0.0157469,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4073.19,-253.723,366.668,430.475,68.7323,-179.881,-109.862,0.176534,-0.335354,0.259337,0.0740949,-0.0308415,0.0158439,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4074.2,-253.723,366.668,430.47,68.7658,-179.881,-109.828,0.175712,-0.333997,0.256162,0.0741236,-0.0308288,0.01594,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4075.2,-253.723,366.668,430.465,68.7548,-179.881,-109.839,0.174767,-0.332737,0.251932,0.0741366,-0.0307893,0.0160349,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4076.2,-253.722,366.668,430.461,68.7994,-179.881,-109.795,0.173704,-0.331571,0.246695,0.0741346,-0.0307241,0.0161288,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4077.2,-253.722,366.668,430.456,68.7884,-179.881,-109.806,0.17253,-0.330497,0.240501,0.0741181,-0.0306346,0.0162216,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4078.2,-253.722,366.667,430.451,68.8218,-179.881,-109.772,0.171273,-0.329553,0.233741,0.0740845,-0.030527,0.0163088,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4079.2,-253.722,366.667,430.445,68.8553,-179.881,-109.739,0.169983,-0.328816,0.22713,0.074028,-0.0304132,0.016382,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4080.2,-253.723,366.667,430.441,68.8444,-179.881,-109.75,0.168686,-0.328318,0.221011,0.0739465,-0.0302988,0.0164373,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4081.2,-253.723,366.666,430.436,68.8778,-179.881,-109.716,0.167384,-0.32805,0.215369,0.0738409,-0.030184,0.0164754,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4082.2,-253.723,366.666,430.431,68.8668,-179.881,-109.727,0.166077,-0.328002,0.210189,0.0737125,-0.0300688,0.0164971,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4085.56,-253.723,366.666,430.426,68.9557,-179.881,-109.639,0.164767,-0.328164,0.205455,0.0735624,-0.0299534,0.0165031,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4086.15,-253.721,366.666,430.405,69.0445,-179.88,-109.55,0.162145,-0.329083,0.197267,0.0732015,-0.0297227,0.0164705,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4086.73,-253.721,366.666,430.401,69.0335,-179.88,-109.561,0.160836,-0.329821,0.193784,0.0729927,-0.0296075,0.0164333,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4087.32,-253.721,366.666,430.401,69.0335,-179.88,-109.561,0.160836,-0.329821,0.193784,0.0729927,-0.0296075,0.0164333,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4087.89,-253.722,366.665,430.395,69.0668,-179.88,-109.527,0.159528,-0.330734,0.190689,0.0727664,-0.0294925,0.0163829,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4088.47,-253.722,366.665,430.395,69.0668,-179.88,-109.527,0.158237,-0.331692,0.18774,0.0725265,-0.0293755,0.0163248,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4089.23,-253.722,366.665,430.395,69.0668,-179.88,-109.527,0.156986,-0.33245,0.184475,0.0722794,-0.0292516,0.0162692,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4090.4,-253.722,366.665,430.39,69.1001,-179.88,-109.494,0.155789,-0.332894,0.18068,0.0720285,-0.029119,0.0162206,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4091.34,-253.722,366.665,430.385,69.0891,-179.88,-109.505,0.154643,-0.333039,0.176384,0.0717744,-0.0289779,0.016179,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4092.3,-253.722,366.665,430.38,69.1223,-179.88,-109.472,0.153548,-0.332896,0.171612,0.0715173,-0.0288291,0.016144,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4093.24,-253.721,366.664,430.375,69.2106,-179.88,-109.384,0.152502,-0.332478,0.166388,0.0712577,-0.0286729,0.0161154,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4094.21,-253.721,366.664,430.369,69.2437,-179.88,-109.35,0.151504,-0.331798,0.160739,0.0709959,-0.0285098,0.0160928,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4095.24,-253.721,366.664,430.364,69.2767,-179.88,-109.317,0.150553,-0.330868,0.154687,0.0707322,-0.0283403,0.0160762,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4096.23,-253.72,366.664,430.358,69.3536,-179.88,-109.241,0.149649,-0.329699,0.148257,0.0704671,-0.0281648,0.0160652,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4097.39,-253.72,366.664,430.353,69.3865,-179.88,-109.208,0.148789,-0.328303,0.14147,0.0702007,-0.0279838,0.0160596,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4098.33,-253.72,366.663,430.347,69.4194,-179.88,-109.175,0.147941,-0.326803,0.13432,0.0699335,-0.0277976,0.0160592,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4099.31,-253.72,366.663,430.341,69.4961,-179.88,-109.098,0.147041,-0.325428,0.126771,0.0696661,-0.0276038,0.0160613,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4100.44,-253.72,366.663,430.336,69.5289,-179.88,-109.065,0.146061,-0.324286,0.118819,0.0693997,-0.027397,0.016061,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4101.21,-253.719,366.662,430.33,69.6053,-179.88,-108.989,0.145004,-0.323366,0.11049,0.0691349,-0.0271752,0.0160561,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4102.48,-253.72,366.662,430.325,69.6381,-179.879,-108.956,0.143876,-0.322661,0.101807,0.068872,-0.0269392,0.0160466,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4103.3,-253.72,366.661,430.319,69.7251,-179.879,-108.869,0.142679,-0.322162,0.0927938,0.068611,-0.0266898,0.0160329,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4104.23,-253.719,366.661,430.314,69.7577,-179.879,-108.836,0.141419,-0.32186,0.0834743,0.0683522,-0.0264279,0.016015,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4105.99,-253.719,366.66,430.308,69.8336,-179.879,-108.761,0.1401,-0.321747,0.0738705,0.0680956,-0.0261542,0.0159933,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4107.03,-253.719,366.66,430.303,69.8661,-179.879,-108.728,0.138724,-0.321815,0.064004,0.0678416,-0.0258696,0.0159679,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4107.57,-253.719,366.66,430.296,69.9418,-179.879,-108.652,0.137297,-0.322056,0.0538956,0.0675901,-0.0255747,0.0159389,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4108.2,-253.719,366.66,430.291,69.9743,-179.879,-108.62,0.135924,-0.322406,0.0439133,0.0673414,-0.0252704,0.0159067,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4109.21,-253.718,366.66,430.286,70.0065,-179.879,-108.588,0.134812,-0.322745,0.0347563,0.0670971,-0.0249649,0.0158707,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4110.21,-253.718,366.66,430.286,70.0065,-179.879,-108.588,0.134052,-0.323017,0.0267451,0.0668604,-0.0246742,0.0158303,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4111.45,-253.717,366.659,430.268,70.1357,-179.879,-108.458,0.13363,-0.323224,0.0198376,0.0666328,-0.0244054,0.0157853,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4112.22,-253.717,366.659,430.268,70.1357,-179.879,-108.458,0.133532,-0.323369,0.0139925,0.0664141,-0.0241579,0.0157357,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4113.22,-253.717,366.659,430.262,70.2108,-179.878,-108.383,0.133744,-0.323455,0.00916932,0.0662041,-0.023931,0.015682,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4114.2,-253.717,366.658,430.257,70.2429,-179.878,-108.351,0.134252,-0.323485,0.0053283,0.0660027,-0.0237241,0.0156243,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4115.22,-253.717,366.658,430.251,70.2644,-179.878,-108.33,0.135043,-0.32346,0.00243047,0.0658097,-0.0235365,0.0155628,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4116.38,-253.717,366.658,430.245,70.3392,-179.878,-108.255,0.136104,-0.323382,0.000437627,0.0656249,-0.0233674,0.0154978,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4117.43,-253.716,366.658,430.239,70.3712,-179.878,-108.223,0.137422,-0.323255,-0.000687625,0.0654481,-0.0232163,0.0154295,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4118.41,-253.715,366.658,430.233,70.3925,-179.878,-108.202,0.138917,-0.323084,-0.00127873,0.0652792,-0.0230826,0.0153581,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4119.21,-253.715,366.658,430.228,70.4245,-179.878,-108.17,0.140444,-0.322878,-0.00195197,0.0651218,-0.0229626,0.0152848,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4120.28,-253.715,366.657,430.222,70.4989,-179.878,-108.095,0.141933,-0.32264,-0.00299995,0.0649831,-0.02285,0.0152116,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4121.21,-253.716,366.657,430.217,70.4779,-179.878,-108.116,0.143383,-0.322374,-0.00440538,0.0648663,-0.0227415,0.0151396,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4122.4,-253.716,366.656,430.211,70.5522,-179.878,-108.042,0.144796,-0.32208,-0.00615137,0.0647706,-0.0226372,0.0150688,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4123.27,-253.716,366.656,430.204,70.5735,-179.878,-108.021,0.146171,-0.32176,-0.00822143,0.0646951,-0.0225368,0.0149992,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4124.21,-253.715,366.656,430.199,70.6053,-179.878,-107.989,0.147509,-0.321415,-0.0105995,0.064639,-0.0224405,0.0149309,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4125.33,-253.715,366.656,430.193,70.6265,-179.878,-107.968,0.14881,-0.321047,-0.0132698,0.0646016,-0.022348,0.0148638,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4126.22,-253.715,366.656,430.188,70.6055,-179.878,-107.989,0.150074,-0.320658,-0.0162172,0.0645821,-0.0222592,0.014798,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4127.24,-253.715,366.656,430.182,70.6373,-179.878,-107.957,0.151302,-0.320247,-0.0194268,0.0645796,-0.0221742,0.0147334,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4128.22,-253.715,366.656,430.176,70.6585,-179.878,-107.936,0.152425,-0.319874,-0.0229202,0.0645984,-0.0220923,0.014673,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4129.22,-253.714,366.656,430.171,70.6901,-179.878,-107.904,0.153309,-0.319651,-0.0267542,0.064647,-0.0220123,0.0146224,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4130.21,-253.714,366.656,430.16,70.7009,-179.878,-107.893,0.153893,-0.319627,-0.0309465,0.064729,-0.0219336,0.0145842,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4131.22,-253.714,366.656,430.155,70.6799,-179.878,-107.914,0.15419,-0.319794,-0.0354776,0.0648428,-0.0218562,0.0145578,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4132.22,-253.714,366.656,430.15,70.6588,-179.878,-107.935,0.154213,-0.320144,-0.0403282,0.064987,-0.0217803,0.0145428,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4133.22,-253.714,366.656,430.144,70.6378,-179.878,-107.956,0.153974,-0.320668,-0.0454799,0.0651601,-0.0217057,0.0145387,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
4134.22,-253.714,366.656,430.144,70.6378,-179.878,-107.956,0.153483,-0.321359,-0.0509145,0.0653606,-0.0216325,0.014545,-5,0,0.2,5,0,0,0.199754,4.99384,-0.00137406,-0.0229009,0,0,0
